review_score,order_status,payment_value,payment_installments,payment_type,price,freight_value,num_items,customer_state,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,product_category_name_english,delivery_days,is_late,purchase_dayofweek
4,delivered,27.68,1.0,credit_card,19.9,7.78,1.0,SP,44.0,952.0,3.0,200.0,20.0,25.0,25.0,SP,toys,5.0,0,3
5,delivered,1333.55,8.0,credit_card,1300.0,33.55,1.0,DF,55.0,3632.0,4.0,2600.0,16.0,31.0,39.0,BA,computers,11.0,0,5
5,delivered,110.16,1.0,credit_card,96.4,13.76,1.0,SP,29.0,296.0,1.0,900.0,60.0,15.0,50.0,SP,bed_bath_table,11.0,0,0
5,delivered,59.63,5.0,credit_card,46.4,13.23,1.0,RJ,60.0,365.0,1.0,180.0,16.0,13.0,11.0,RJ,health_beauty,8.0,0,3
3,delivered,84.79,1.0,credit_card,77.0,7.79,1.0,SP,48.0,2157.0,6.0,1000.0,33.0,6.0,22.0,SP,books_imported,8.0,0,0
5,delivered,120.53,2.0,credit_card,79.9,40.63,1.0,BA,38.0,1324.0,1.0,4500.0,50.0,8.0,45.0,SP,christmas_supplies,25.0,0,6
5,delivered,584.08,6.0,credit_card,529.65,54.43,1.0,PE,52.0,913.0,3.0,593.0,30.0,13.0,16.0,RJ,health_beauty,7.0,0,3
5,delivered,209.3,1.0,credit_card,199.99,9.31,1.0,RJ,42.0,689.0,1.0,425.0,18.0,8.0,12.0,RJ,watches_gifts,6.0,0,1
4,delivered,105.94,1.0,credit_card,70.0,35.94,2.0,GO,51.0,831.0,1.0,1400.0,20.0,30.0,20.0,SP,furniture_decor,25.0,0,2
1,delivered,70.24,1.0,boleto,52.0,18.24,1.0,RJ,56.0,175.0,3.0,100.0,27.0,13.0,17.0,SP,home_appliances,7.0,0,3
1,delivered,192.67,4.0,credit_card,175.0,17.67,1.0,MT,40.0,232.0,1.0,6663.0,17.0,11.0,13.0,SP,audio,37.0,1,0
5,delivered,100.82,10.0,credit_card,82.99,17.83,1.0,RJ,46.0,372.0,1.0,1450.0,34.0,12.0,40.0,SP,bed_bath_table,21.0,0,6
5,delivered,58.74,1.0,credit_card,45.95,12.79,1.0,SP,47.0,161.0,2.0,350.0,25.0,8.0,19.0,SP,bed_bath_table,5.0,0,6
5,delivered,198.68,3.0,credit_card,166.0,32.68,2.0,GO,57.0,571.0,1.0,2350.0,25.0,30.0,25.0,SP,housewares,22.0,0,2
5,delivered,28.4,1.0,boleto,13.3,15.1,1.0,RJ,51.0,589.0,1.0,350.0,16.0,2.0,20.0,SP,unknown,18.0,0,0
4,delivered,150.67,1.0,credit_card,119.99,30.68,1.0,RJ,46.0,1200.0,1.0,10075.0,53.0,51.0,18.0,SP,office_furniture,19.0,0,2
5,delivered,43.29,1.0,credit_card,35.9,7.39,1.0,SP,57.0,382.0,2.0,150.0,20.0,10.0,20.0,SP,sports_leisure,1.0,0,3
5,delivered,686.02,4.0,credit_card,669.0,17.02,1.0,SP,34.0,644.0,1.0,485.0,18.0,12.0,15.0,SP,watches_gifts,6.0,0,2
5,delivered,163.13,4.0,credit_card,148.0,15.13,1.0,SP,50.0,623.0,1.0,1200.0,19.0,18.0,16.0,SP,sports_leisure,9.0,0,2
3,delivered,107.02,2.0,credit_card,76.8,30.22,2.0,RJ,41.0,789.0,1.0,950.0,20.0,35.0,20.0,SP,furniture_decor,20.0,0,2
5,delivered,43.31,1.0,credit_card,29.6,13.71,1.0,SP,52.0,557.0,1.0,450.0,25.0,25.0,25.0,SP,housewares,5.0,0,5
3,delivered,59.37,5.0,credit_card,39.9,19.47,1.0,RJ,37.0,119.0,1.0,750.0,40.0,4.0,30.0,SP,bed_bath_table,7.0,0,2
4,delivered,119.45,5.0,credit_card,75.0,44.45,1.0,RN,53.0,629.0,1.0,1800.0,30.0,35.0,30.0,SP,furniture_decor,13.0,0,4
4,delivered,525.21,4.0,credit_card,500.0,25.21,1.0,BA,33.0,623.0,1.0,425.0,19.0,13.0,16.0,SP,watches_gifts,24.0,0,6
5,delivered,31.11,1.0,boleto,12.88,18.23,1.0,GO,51.0,448.0,1.0,180.0,16.0,9.0,16.0,SP,computers_accessories,10.0,0,5
1,delivered,40.8,1.0,boleto,20.0,20.8,1.0,MT,18.0,180.0,4.0,150.0,21.0,4.0,16.0,SP,health_beauty,22.0,0,2
4,delivered,48.02,4.0,credit_card,39.0,9.02,1.0,SP,30.0,1036.0,1.0,700.0,45.0,10.0,35.0,SP,bed_bath_table,4.0,0,4
5,delivered,287.77,1.0,credit_card,250.0,37.77,1.0,SP,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,SP,furniture_decor,7.0,0,0
5,delivered,103.14,8.0,credit_card,86.9,16.24,1.0,SP,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,SP,bed_bath_table,11.0,0,3
1,delivered,1005.84,8.0,credit_card,900.0,105.84,6.0,RS,55.0,1231.0,6.0,2200.0,54.0,25.0,25.0,SP,housewares,6.0,0,1
5,delivered,199.68,3.0,credit_card,155.98,43.7,2.0,RJ,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,SP,bed_bath_table,10.0,0,1
4,delivered,59.38,1.0,boleto,34.0,25.38,1.0,PA,50.0,997.0,1.0,400.0,18.0,10.0,13.0,PR,health_beauty,24.0,0,4
4,delivered,76.51,1.0,credit_card,58.0,18.51,1.0,RJ,41.0,92.0,1.0,100.0,16.0,5.0,16.0,SP,stationery,7.0,0,3
4,delivered,38.09,1.0,credit_card,23.99,14.1,1.0,PR,48.0,575.0,1.0,100.0,20.0,15.0,15.0,SP,health_beauty,3.0,0,0
5,delivered,87.16,1.0,credit_card,70.9,16.26,1.0,SC,51.0,272.0,1.0,1400.0,35.0,35.0,35.0,SP,furniture_decor,35.0,1,1
3,delivered,154.89,3.0,credit_card,140.88,14.01,1.0,SP,46.0,1045.0,1.0,450.0,22.0,16.0,16.0,SP,perfumery,6.0,0,1
1,delivered,38.78,1.0,boleto,24.0,14.78,2.0,SP,56.0,598.0,3.0,150.0,30.0,18.0,23.0,SP,sports_leisure,4.0,0,4
5,delivered,398.12,10.0,credit_card,379.9,18.22,1.0,MG,63.0,2314.0,8.0,600.0,21.0,14.0,21.0,SP,toys,14.0,0,1
5,delivered,49.0,1.0,credit_card,34.9,14.1,1.0,RJ,48.0,350.0,1.0,250.0,16.0,15.0,15.0,SP,baby,18.0,0,5
5,delivered,102.03,3.0,credit_card,85.0,17.03,1.0,RJ,44.0,655.0,1.0,321.0,19.0,14.0,13.0,PR,computers_accessories,18.0,0,3
3,delivered,92.5,3.0,credit_card,64.99,27.51,1.0,RJ,46.0,841.0,1.0,400.0,19.0,12.0,13.0,MA,health_beauty,16.0,0,5
5,delivered,85.6,1.0,credit_card,59.9,25.7,1.0,TO,40.0,707.0,1.0,438.0,21.0,19.0,19.0,RJ,health_beauty,17.0,0,0
5,delivered,52.45,2.0,credit_card,44.9,7.55,1.0,RJ,48.0,1411.0,1.0,350.0,16.0,16.0,16.0,RJ,health_beauty,3.0,0,1
5,delivered,26.27,1.0,boleto,18.0,8.27,1.0,SP,54.0,573.0,2.0,150.0,16.0,4.0,16.0,SP,computers_accessories,1.0,0,2
4,delivered,1575.05,1.0,credit_card,1549.0,26.05,1.0,MG,39.0,600.0,3.0,645.0,19.0,16.0,18.0,SP,watches_gifts,7.0,0,3
5,delivered,780.68,10.0,credit_card,699.99,80.69,1.0,RJ,63.0,1352.0,1.0,25400.0,64.0,30.0,74.0,SP,office_furniture,13.0,0,3
3,delivered,249.48,1.0,boleto,229.99,19.49,1.0,RS,58.0,674.0,3.0,1800.0,22.0,10.0,18.0,SP,auto,10.0,0,5
5,delivered,117.74,8.0,credit_card,94.5,23.24,1.0,SP,37.0,1049.0,1.0,2150.0,26.0,26.0,23.0,SC,bed_bath_table,11.0,0,3
5,delivered,551.49,2.0,credit_card,529.9,21.59,1.0,SP,52.0,913.0,3.0,593.0,30.0,13.0,16.0,SC,health_beauty,18.0,0,3
3,delivered,249.8,3.0,credit_card,235.9,13.9,1.0,BA,56.0,1892.0,4.0,450.0,17.0,3.0,11.0,BA,telephony,16.0,0,5
5,delivered,197.02,4.0,credit_card,159.0,38.02,1.0,SP,30.0,167.0,1.0,2150.0,21.0,4.0,71.0,SP,housewares,16.0,1,6
3,delivered,251.68,5.0,credit_card,159.96,91.72,4.0,RJ,36.0,420.0,1.0,1200.0,16.0,23.0,13.0,SP,food_drink,9.0,0,0
5,delivered,64.59,1.0,credit_card,49.49,15.1,1.0,MG,53.0,1275.0,2.0,200.0,19.0,5.0,13.0,SP,sports_leisure,9.0,0,1
3,delivered,130.26,1.0,boleto,116.89,13.37,1.0,SP,52.0,289.0,1.0,3900.0,45.0,6.0,38.0,SP,garden_tools,7.0,0,0
5,delivered,298.2,1.0,credit_card,279.99,18.21,1.0,DF,41.0,528.0,3.0,1300.0,16.0,34.0,52.0,RJ,toys,11.0,0,3
5,delivered,107.85,1.0,credit_card,99.0,8.85,1.0,SP,39.0,1193.0,3.0,450.0,16.0,3.0,15.0,SP,computers_accessories,3.0,0,6
3,delivered,55.0,1.0,boleto,37.4,17.6,1.0,GO,53.0,1533.0,1.0,1050.0,22.0,26.0,22.0,SP,housewares,11.0,0,4
5,delivered,233.29,4.0,credit_card,210.0,23.29,1.0,SP,37.0,315.0,1.0,7300.0,30.0,20.0,70.0,SP,furniture_decor,7.0,0,1
5,delivered,99.9,2.0,credit_card,99.9,0.0,1.0,RJ,33.0,523.0,3.0,584.0,16.0,11.0,13.0,SP,watches_gifts,16.0,0,1
1,delivered,236.92,3.0,credit_card,179.0,57.92,1.0,RJ,57.0,301.0,3.0,9850.0,30.0,19.0,60.0,SP,stationery,29.0,1,1
1,delivered,87.72,5.0,credit_card,69.0,18.72,1.0,BA,62.0,530.0,1.0,1850.0,55.0,6.0,55.0,SP,auto,30.0,1,3
1,delivered,65.14,3.0,credit_card,32.489999999999995,32.65,2.0,MG,51.0,589.0,1.0,1500.0,48.0,4.0,18.0,SP,unknown,26.0,1,3
1,delivered,65.14,3.0,credit_card,32.489999999999995,32.65,2.0,MG,31.0,147.0,1.0,900.0,45.0,5.0,25.0,SP,books_imported,26.0,1,3
5,delivered,656.72,8.0,credit_card,629.99,26.73,1.0,PI,45.0,437.0,3.0,600.0,19.0,9.0,15.0,SP,watches_gifts,12.0,0,1
5,delivered,91.23,1.0,boleto,49.9,41.33,1.0,SC,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,SP,garden_tools,10.0,0,0
5,delivered,56.69,1.0,boleto,39.9,16.79,1.0,SC,31.0,324.0,1.0,150.0,17.0,17.0,17.0,MG,telephony,22.0,0,3
3,delivered,30.0,1.0,credit_card,15.9,14.1,1.0,RJ,59.0,273.0,1.0,300.0,16.0,2.0,11.0,SP,telephony,27.0,1,5
5,delivered,131.46,13.0,credit_card,107.9,23.56,1.0,SC,57.0,1166.0,5.0,1750.0,30.0,30.0,30.0,SP,auto,6.0,0,2
4,delivered,163.06,1.0,boleto,128.8,34.26,1.0,MG,60.0,996.0,1.0,5500.0,16.0,45.0,15.0,SP,construction_tools_construction,12.0,0,6
5,delivered,210.72,4.0,credit_card,189.9,20.82,1.0,RS,39.0,281.0,1.0,3133.0,21.0,20.0,21.0,SP,housewares,10.0,0,5
4,delivered,93.65,4.0,credit_card,78.0,15.65,1.0,RJ,59.0,319.0,4.0,250.0,16.0,2.0,20.0,SP,watches_gifts,6.0,0,5
5,delivered,979.45,6.0,credit_card,950.0,29.45,1.0,PR,28.0,1426.0,1.0,1833.0,21.0,19.0,22.0,SP,small_appliances,6.0,0,5
3,delivered,74.05,1.0,debit_card,39.9,34.15,1.0,PB,55.0,844.0,1.0,200.0,28.0,2.0,40.0,MG,computers_accessories,26.0,0,3
4,delivered,96.88,1.0,credit_card,89.0,7.88,1.0,SP,42.0,671.0,5.0,200.0,16.0,2.0,11.0,SP,audio,4.0,0,3
5,delivered,438.51,1.0,boleto,379.0,59.51,1.0,SP,58.0,571.0,2.0,15800.0,70.0,36.0,48.0,SP,cool_stuff,9.0,0,2
4,delivered,92.46,1.0,credit_card,79.0,13.46,1.0,SP,44.0,1396.0,2.0,7225.0,16.0,103.0,25.0,SP,industry_commerce_and_business,7.0,0,1
5,delivered,56.5,1.0,boleto,39.9,16.6,1.0,RJ,52.0,408.0,1.0,1400.0,20.0,20.0,20.0,SP,bed_bath_table,25.0,1,0
5,delivered,96.78,3.0,credit_card,67.9,28.88,1.0,MG,53.0,346.0,2.0,733.0,17.0,10.0,18.0,SC,watches_gifts,10.0,0,6
1,delivered,92.27,3.0,credit_card,74.9,17.37,1.0,MG,55.0,248.0,1.0,1800.0,40.0,8.0,30.0,SP,furniture_decor,28.0,0,0
5,delivered,27.39,1.0,credit_card,19.99,7.4,1.0,SP,50.0,335.0,3.0,150.0,16.0,16.0,16.0,SP,sports_leisure,4.0,0,4
1,delivered,16.84,1.0,voucher,4.99,11.85,1.0,SP,43.0,454.0,1.0,100.0,16.0,4.0,16.0,SP,perfumery,29.0,1,0
1,delivered,127.64,4.0,credit_card,99.99,27.65,1.0,BA,44.0,1843.0,4.0,1450.0,32.0,15.0,25.0,SP,garden_tools,10.0,0,0
5,delivered,156.09,3.0,credit_card,129.9,26.19,1.0,DF,54.0,483.0,2.0,1100.0,30.0,10.0,25.0,SC,watches_gifts,12.0,0,2
5,delivered,488.6,8.0,credit_card,390.0,98.6,1.0,CE,35.0,2098.0,4.0,5950.0,40.0,40.0,40.0,SP,housewares,15.0,0,3
1,delivered,708.48,5.0,credit_card,451.20000000000005,257.28000000000003,3.0,RJ,55.0,197.0,1.0,6575.0,39.0,24.0,34.0,SP,musical_instruments,24.0,1,6
5,delivered,503.65,5.0,credit_card,427.9,75.75,1.0,MG,53.0,1135.0,5.0,3450.0,40.0,100.0,20.0,SP,sports_leisure,7.0,0,1
5,delivered,118.7,1.0,debit_card,99.9,18.8,1.0,MG,49.0,660.0,1.0,483.0,16.0,16.0,14.0,SP,health_beauty,4.0,0,3
1,delivered,258.67,1.0,debit_card,220.0,38.67,1.0,SP,58.0,419.0,4.0,2150.0,15.0,38.0,15.0,SP,small_appliances,6.0,0,4
5,delivered,88.34,6.0,credit_card,51.78,36.56,2.0,GO,53.0,830.0,1.0,541.0,19.0,12.0,16.0,DF,electronics,10.0,0,5
5,delivered,34.77,1.0,credit_card,26.99,7.78,1.0,SP,59.0,600.0,1.0,200.0,19.0,4.0,11.0,SP,telephony,4.0,0,3
5,delivered,206.92,1.0,boleto,190.83,16.09,1.0,RJ,36.0,1116.0,1.0,416.0,18.0,9.0,13.0,SP,watches_gifts,14.0,0,3
5,delivered,42.17,2.0,credit_card,28.8,13.37,1.0,SP,59.0,814.0,2.0,1400.0,35.0,28.0,16.0,SP,toys,8.0,0,4
3,delivered,961.49,10.0,credit_card,940.0,21.49,1.0,SP,60.0,1169.0,2.0,18950.0,16.0,26.0,28.0,SP,musical_instruments,4.0,0,3
5,delivered,75.07,2.0,credit_card,59.9,15.17,1.0,MG,42.0,819.0,1.0,100.0,16.0,14.0,14.0,SP,fashion_bags_accessories,8.0,0,6
4,delivered,307.14,3.0,credit_card,279.9,27.24,1.0,PE,50.0,584.0,2.0,297.0,18.0,11.0,18.0,SP,watches_gifts,23.0,0,1
5,delivered,80.96,8.0,credit_card,62.9,18.06,1.0,SP,56.0,1043.0,2.0,3100.0,30.0,11.0,30.0,MG,furniture_living_room,21.0,0,0
5,delivered,165.94,3.0,credit_card,129.9,36.04,1.0,ES,56.0,1235.0,1.0,4250.0,20.0,20.0,20.0,SP,sports_leisure,17.0,0,1
5,delivered,105.71,8.0,credit_card,87.85,17.86,1.0,MG,56.0,155.0,2.0,1600.0,48.0,6.0,39.0,SP,bed_bath_table,12.0,0,3
1,delivered,491.93,5.0,credit_card,439.9,52.03,1.0,SP,55.0,1726.0,2.0,27800.0,80.0,40.0,40.0,SP,housewares,6.0,0,6
5,delivered,163.81,10.0,credit_card,138.0,25.81,1.0,RJ,55.0,375.0,3.0,10050.0,31.0,61.0,31.0,MG,housewares,3.0,0,2
2,delivered,46.71,1.0,credit_card,37.99,8.72,1.0,SP,58.0,395.0,1.0,217.0,16.0,14.0,14.0,SP,computers_accessories,10.0,0,6
2,delivered,82.93,1.0,credit_card,56.0,26.93,1.0,RS,57.0,558.0,1.0,850.0,30.0,20.0,30.0,MG,pet_shop,22.0,0,1
2,delivered,51.0,5.0,credit_card,35.9,15.1,1.0,GO,59.0,790.0,2.0,450.0,24.0,7.0,12.0,SP,housewares,12.0,0,3
5,delivered,62.98,6.0,credit_card,39.9,23.08,1.0,RJ,22.0,380.0,3.0,1550.0,35.0,24.0,25.0,SP,furniture_decor,11.0,0,0
5,delivered,82.7,1.0,credit_card,65.0,17.7,1.0,RJ,18.0,370.0,1.0,700.0,26.0,14.0,24.0,SP,sports_leisure,11.0,0,3
5,delivered,61.79,1.0,boleto,49.0,12.79,1.0,SP,50.0,2143.0,4.0,150.0,16.0,4.0,14.0,SP,musical_instruments,7.0,0,0
1,delivered,66.05,4.0,credit_card,31.9,34.15,1.0,CE,24.0,718.0,2.0,200.0,41.0,2.0,29.0,MG,computers_accessories,14.0,0,2
5,delivered,213.74,1.0,voucher,179.6,34.14,2.0,MG,45.0,236.0,1.0,173.0,18.0,13.0,12.0,PR,computers_accessories,17.0,0,0
5,delivered,244.78,8.0,credit_card,218.9,25.88,1.0,RJ,44.0,833.0,4.0,4050.0,22.0,51.0,22.0,SP,housewares,8.0,0,1
5,delivered,59.83,3.0,credit_card,34.99,24.84,1.0,AL,25.0,168.0,1.0,50.0,16.0,5.0,16.0,RS,toys,6.0,0,1
5,delivered,85.98,1.0,credit_card,66.99,18.99,1.0,SP,50.0,1257.0,1.0,350.0,19.0,12.0,13.0,MA,health_beauty,7.0,0,1
5,delivered,25.77,1.0,credit_card,17.99,7.78,1.0,SP,52.0,434.0,1.0,50.0,19.0,4.0,20.0,SP,telephony,5.0,0,3
5,delivered,517.2,10.0,credit_card,439.0,78.2,1.0,AM,56.0,495.0,6.0,9550.0,66.0,20.0,45.0,SC,musical_instruments,32.0,0,0
4,delivered,133.95,1.0,credit_card,109.8,24.15,1.0,RJ,55.0,1130.0,1.0,3450.0,43.0,18.0,22.0,PR,furniture_decor,15.0,0,3
4,delivered,196.66,2.0,credit_card,161.04,35.62,2.0,SP,48.0,514.0,1.0,1138.0,35.0,28.0,24.0,PR,housewares,6.0,0,1
5,delivered,35.87,1.0,boleto,28.0,7.87,1.0,SP,55.0,998.0,2.0,100.0,17.0,4.0,17.0,SP,auto,6.0,0,5
5,delivered,87.64,1.0,credit_card,69.9,17.74,1.0,ES,60.0,695.0,6.0,5950.0,47.0,19.0,23.0,SP,auto,13.0,0,2
5,delivered,70.95,1.5,credit_card,51.9,19.05,1.0,SC,50.0,435.0,1.0,300.0,39.0,12.0,39.0,DF,bed_bath_table,15.0,0,2
5,delivered,67.16,3.0,credit_card,49.9,17.26,1.0,SP,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,SP,garden_tools,7.0,0,0
5,delivered,87.16,1.0,boleto,49.9,37.26,1.0,PA,36.0,412.0,5.0,150.0,16.0,5.0,20.0,SP,fashion_bags_accessories,11.0,0,4
5,delivered,245.48,2.0,credit_card,229.0,16.48,1.0,SP,56.0,1452.0,4.0,350.0,23.0,7.0,14.0,ES,garden_tools,11.0,0,1
5,delivered,35.11,1.0,credit_card,19.87,15.24,1.0,SP,59.0,255.0,3.0,1600.0,18.0,2.0,20.0,PR,stationery,9.0,0,1
5,delivered,114.52,1.0,credit_card,91.3,23.22,1.0,SP,53.0,1017.0,1.0,1975.0,28.0,26.0,23.0,SC,bed_bath_table,14.0,0,1
5,delivered,72.05,1.0,credit_card,49.99,22.06,1.0,BA,37.0,692.0,6.0,250.0,13.0,16.0,16.0,SP,pet_shop,14.0,0,3
5,delivered,189.62,1.0,credit_card,179.99,9.63,1.0,RJ,63.0,327.0,5.0,1000.0,18.0,23.0,20.0,RJ,toys,7.0,0,0
4,delivered,82.65,1.0,credit_card,69.5,13.15,1.0,SP,40.0,802.0,2.0,200.0,20.0,10.0,20.0,SP,health_beauty,5.0,0,1
5,delivered,75.62,3.0,credit_card,49.99,25.63,1.0,PE,56.0,1534.0,1.0,1600.0,35.0,25.0,20.0,SP,health_beauty,18.0,0,3
5,delivered,75.16,1.0,boleto,59.99,15.17,1.0,SP,28.0,790.0,3.0,150.0,23.0,3.0,18.0,MG,consoles_games,7.0,0,3
5,delivered,243.36,8.0,credit_card,189.9,53.46,1.0,MT,43.0,1480.0,5.0,900.0,25.0,50.0,30.0,RS,luggage_accessories,16.0,0,0
1,delivered,98.85,1.0,boleto,49.0,49.85,1.0,MG,58.0,198.0,6.0,200.0,16.0,2.0,11.0,SP,fashion_bags_accessories,12.0,0,2
5,delivered,56.01,1.0,boleto,39.9,16.11,1.0,RS,45.0,759.0,3.0,425.0,25.0,19.0,17.0,SP,baby,12.0,0,2
4,delivered,346.96,2.0,credit_card,329.9,17.06,1.0,SC,37.0,1642.0,10.0,5500.0,29.0,37.0,25.0,SP,home_appliances,19.0,0,6
3,delivered,201.08,1.0,boleto,191.0,10.08,1.0,SP,58.0,3784.0,7.0,225.0,25.0,18.0,18.0,SP,sports_leisure,10.0,0,5
1,delivered,190.45,1.0,boleto,177.0,13.45,1.0,SP,57.0,1607.0,1.0,1050.0,30.0,20.0,20.0,SP,housewares,10.0,0,5
5,delivered,114.35,1.0,voucher,99.9,14.45,1.0,RJ,59.0,486.0,1.0,253.0,20.0,10.0,18.0,SP,telephony,12.0,0,1
5,delivered,96.17,8.0,credit_card,75.0,21.17,1.0,SP,47.0,610.0,1.0,2550.0,30.0,35.0,30.0,SP,furniture_decor,5.0,0,2
4,delivered,52.05,1.0,credit_card,29.99,22.06,1.0,MT,57.0,680.0,2.0,250.0,17.0,7.0,13.0,SP,telephony,11.0,0,0
4,delivered,317.21,1.0,boleto,299.9,17.31,1.0,SP,45.0,165.0,1.0,850.0,36.0,21.0,21.0,PR,computers_accessories,10.0,0,4
5,delivered,259.46,8.0,credit_card,219.0,40.46,1.0,RJ,49.0,217.0,3.0,5350.0,40.0,20.0,40.0,SP,home_confort,14.0,0,3
3,delivered,109.41,1.0,boleto,93.0,16.41,1.0,MG,57.0,364.0,2.0,800.0,45.0,10.0,34.0,SP,bed_bath_table,16.0,0,2
1,delivered,76.65,3.0,credit_card,58.99,17.66,1.0,MG,59.0,492.0,2.0,200.0,22.0,10.0,18.0,SP,health_beauty,7.0,0,0
1,delivered,75.62,1.0,credit_card,59.99,15.63,1.0,RJ,59.0,1133.0,10.0,800.0,30.0,20.0,40.0,SP,baby,31.0,1,0
5,delivered,244.81,3.0,credit_card,219.98,24.83,1.0,SP,53.0,2324.0,1.0,11000.0,58.0,20.0,58.0,SP,office_furniture,4.0,0,3
5,delivered,159.03,3.0,credit_card,144.9,14.13,1.0,SP,54.0,289.0,1.0,2150.0,35.0,9.0,33.0,SP,bed_bath_table,9.0,0,0
4,delivered,31.38,1.0,credit_card,18.9,12.48,1.0,SP,48.0,476.0,1.0,150.0,24.0,8.0,12.0,PR,electronics,12.0,0,6
5,delivered,200.04,2.0,credit_card,189.9,10.14,1.0,SP,40.0,675.0,5.0,1000.0,36.0,21.0,20.0,SP,toys,5.0,0,5
4,delivered,51.25,2.0,credit_card,35.9,15.35,1.0,RS,47.0,475.0,1.0,370.0,44.0,21.0,12.0,SP,construction_tools_construction,22.0,0,0
3,delivered,61.23,3.0,credit_card,46.0,15.23,1.0,PR,41.0,2035.0,2.0,10000.0,40.0,34.0,44.0,SP,sports_leisure,11.0,0,6
4,delivered,37.75,1.0,boleto,25.9,11.85,1.0,SP,32.0,3831.0,1.0,150.0,16.0,16.0,11.0,SP,sports_leisure,13.0,0,3
5,delivered,67.18,2.0,credit_card,49.9,17.28,1.0,MG,49.0,891.0,1.0,250.0,16.0,16.0,16.0,PR,sports_leisure,4.0,0,3
5,delivered,277.5,10.0,credit_card,249.0,28.5,1.0,SP,55.0,408.0,1.0,8150.0,52.0,18.0,35.0,PR,furniture_decor,8.0,0,3
5,delivered,45.07,1.0,boleto,29.97,15.1,1.0,SP,55.0,410.0,1.0,550.0,16.0,30.0,20.0,MG,bed_bath_table,6.0,0,3
5,delivered,36.69,3.0,credit_card,19.9,16.79,1.0,MS,48.0,287.0,1.0,100.0,23.0,8.0,18.0,PR,electronics,17.0,0,0
3,delivered,58.16,1.0,credit_card,48.9,9.26,1.0,SP,55.0,1681.0,2.0,600.0,20.0,13.0,13.0,SP,baby,4.0,0,2
5,delivered,600.3,6.0,credit_card,579.0,21.3,1.0,GO,44.0,1485.0,1.0,2238.0,24.0,45.0,27.0,SP,toys,9.0,0,0
1,delivered,87.32,1.0,credit_card,79.9,7.42,1.0,SP,54.0,1169.0,1.0,150.0,16.0,16.0,16.0,SP,computers_accessories,7.0,0,3
4,delivered,20.75,2.0,credit_card,12.97,7.78,1.0,SP,57.0,1568.0,1.0,100.0,18.0,6.0,11.0,SP,telephony,1.0,0,3
5,delivered,65.09,1.0,boleto,49.99,15.1,1.0,SP,59.0,1025.0,4.0,600.0,16.0,4.0,13.0,MG,sports_leisure,13.0,0,3
5,delivered,80.22,1.0,credit_card,52.9,27.32,1.0,BA,60.0,872.0,1.0,1400.0,45.0,15.0,35.0,SP,bed_bath_table,6.0,0,2
4,delivered,100.51,1.0,credit_card,73.02,27.49,1.0,RJ,53.0,830.0,15.0,3500.0,39.0,20.0,46.0,SP,pet_shop,5.0,0,0
4,delivered,105.28,1.0,boleto,89.9,15.38,1.0,PR,55.0,996.0,3.0,150.0,17.0,17.0,14.0,SC,musical_instruments,19.0,0,2
4,delivered,56.13,3.0,credit_card,42.9,13.23,1.0,RJ,51.0,471.0,4.0,550.0,27.0,10.0,15.0,SP,cool_stuff,5.0,0,2
5,delivered,196.32,10.0,credit_card,178.0,18.32,2.0,RJ,42.0,637.0,1.0,1233.0,27.0,21.0,15.0,RJ,health_beauty,6.0,0,2
5,delivered,144.34,8.0,credit_card,112.9,31.44,1.0,MT,33.0,523.0,3.0,584.0,16.0,11.0,13.0,SP,watches_gifts,22.0,0,2
5,delivered,1337.19,1.0,boleto,1287.0,50.19,3.0,SP,33.0,315.0,1.0,1431.0,30.0,20.0,21.0,PR,sports_leisure,12.0,0,2
1,delivered,127.52,1.0,credit_card,113.0,14.52,1.0,PR,34.0,94.0,1.0,400.0,22.0,20.0,22.0,PR,watches_gifts,6.0,0,3
4,delivered,45.13,1.0,credit_card,29.9,15.23,1.0,RJ,44.0,396.0,1.0,350.0,25.0,15.0,25.0,SP,housewares,21.0,1,6
1,delivered,56.6,1.0,boleto,49.0,7.6,1.0,SP,58.0,600.0,3.0,250.0,16.0,2.0,11.0,SP,watches_gifts,6.0,0,3
5,delivered,68.35,6.0,credit_card,49.9,18.45,1.0,MG,60.0,622.0,2.0,200.0,20.0,4.0,14.0,SP,telephony,7.0,0,3
5,delivered,40.53,4.0,credit_card,14.9,25.63,1.0,TO,44.0,1440.0,4.0,150.0,18.0,6.0,11.0,SP,telephony,11.0,0,6
5,delivered,57.68,1.0,boleto,49.9,7.78,1.0,SP,36.0,412.0,5.0,100.0,16.0,5.0,20.0,SP,fashion_bags_accessories,7.0,0,0
2,delivered,197.07,5.0,credit_card,169.8,27.27,1.0,RJ,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,SP,bed_bath_table,15.0,0,2
3,delivered,102.64,1.0,credit_card,89.0,13.64,1.0,SP,57.0,87.0,5.0,5700.0,39.0,30.0,29.0,SP,toys,11.0,0,6
