order_id,payment_sequential,payment_installments,payment_value,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher
ORD_14992,1,7,70.72,False,True,False,False,False
ORD_57393,1,3,199.0,False,True,False,False,False
ORD_7914,1,3,340.47,False,True,False,False,False
ORD_75384,1,4,48.74,False,True,False,False,False
ORD_16590,1,2,28.08,False,True,False,False,False
ORD_93129,1,1,59.9,False,False,False,False,True
ORD_86643,1,1,166.29,False,True,False,False,False
ORD_51364,1,1,51.1,True,False,False,False,False
ORD_12873,1,1,67.83,False,True,False,False,False
ORD_51491,1,3,164.35,False,True,False,False,False
ORD_39723,1,1,79.09,True,False,False,False,False
ORD_97102,1,1,93.69,True,False,False,False,False
ORD_9613,1,2,59.82,False,True,False,False,False
ORD_48467,1,3,159.03,False,True,False,False,False
ORD_38133,1,9,92.57,False,True,False,False,False
ORD_17035,1,4,42.77,False,True,False,False,False
ORD_7244,1,8,453.74,False,True,False,False,False
ORD_59781,1,3,234.08,False,True,False,False,False
ORD_91533,1,2,67.62,False,True,False,False,False
ORD_8381,1,1,19.33,False,True,False,False,False
ORD_73728,1,3,143.18,False,True,False,False,False
ORD_75507,1,4,112.83,False,True,False,False,False
ORD_14531,1,1,85.92,True,False,False,False,False
ORD_77770,1,4,102.05,False,True,False,False,False
ORD_60757,1,3,134.12,False,True,False,False,False
ORD_93325,1,1,112.13,False,True,False,False,False
ORD_60110,1,1,70.75,False,True,False,False,False
ORD_23852,1,7,77.6,False,True,False,False,False
ORD_47739,1,1,197.04,False,True,False,False,False
ORD_96631,1,1,93.18,False,True,False,False,False
ORD_26558,1,1,44.72,True,False,False,False,False
ORD_74052,1,1,26.38,False,True,False,False,False
ORD_59715,1,1,149.14,False,False,True,False,False
ORD_56627,1,4,106.32,False,True,False,False,False
ORD_34650,1,8,246.96,False,True,False,False,False
ORD_90969,1,1,22.29,False,True,False,False,False
ORD_77006,1,3,57.48,False,True,False,False,False
ORD_12969,1,4,105.28,False,True,False,False,False
ORD_43665,1,8,203.54,False,True,False,False,False
ORD_75033,1,2,330.4,False,True,False,False,False
ORD_40100,1,1,108.68,True,False,False,False,False
ORD_893,1,1,415.93,True,False,False,False,False
ORD_97467,1,10,314.21,False,True,False,False,False
ORD_63857,1,1,206.08,False,True,False,False,False
ORD_20635,1,1,27.7,False,True,False,False,False
ORD_32093,1,1,19.48,True,False,False,False,False
ORD_74431,1,2,121.09,False,True,False,False,False
ORD_35853,1,1,206.76,False,True,False,False,False
ORD_64860,1,1,142.21,False,True,False,False,False
ORD_31243,1,1,73.34,True,False,False,False,False
ORD_80583,1,1,72.62,False,True,False,False,False
ORD_73251,1,1,86.24,False,True,False,False,False
ORD_90520,1,1,230.1,True,False,False,False,False
ORD_43753,1,1,206.14,True,False,False,False,False
ORD_41347,1,1,212.73,True,False,False,False,False
ORD_98704,1,1,94.82,False,True,False,False,False
ORD_32489,1,1,126.44,True,False,False,False,False
ORD_67168,2,1,140.08,False,False,False,False,True
ORD_68002,1,1,68.87,False,True,False,False,False
ORD_62206,1,2,87.58,False,True,False,False,False
ORD_39972,1,10,305.19,False,True,False,False,False
ORD_64217,1,5,161.88,False,True,False,False,False
ORD_35719,1,1,88.08,False,False,True,False,False
ORD_77355,1,3,92.5,False,True,False,False,False
ORD_99366,1,1,43.0,False,True,False,False,False
ORD_7177,1,2,116.36,False,True,False,False,False
ORD_94623,1,1,64.48,True,False,False,False,False
ORD_70647,1,1,37.69,True,False,False,False,False
ORD_66368,1,2,150.52,False,True,False,False,False
ORD_18330,1,6,314.3,False,True,False,False,False
ORD_6812,1,8,396.35,False,True,False,False,False
ORD_18300,2,1,98.33,False,False,True,False,False
ORD_72048,1,1,120.92,False,True,False,False,False
ORD_497,1,1,76.17,False,True,False,False,False
ORD_30620,1,1,104.43,False,True,False,False,False
ORD_98369,1,1,105.94,False,True,False,False,False
ORD_63071,1,3,110.04,False,True,False,False,False
ORD_73289,1,1,730.95,True,False,False,False,False
ORD_95470,1,4,128.77,False,True,False,False,False
ORD_6701,1,8,82.1,False,True,False,False,False
ORD_8054,1,1,53.39,True,False,False,False,False
ORD_98987,1,3,61.79,False,True,False,False,False
ORD_19021,1,1,86.83,True,False,False,False,False
ORD_68607,1,1,45.3,False,True,False,False,False
ORD_15844,1,1,25.5,False,True,False,False,False
ORD_72264,2,1,103.79,False,False,False,False,True
ORD_10822,1,6,114.28,False,True,False,False,False
ORD_78130,1,2,57.78,False,True,False,False,False
ORD_68006,1,1,124.15,False,True,False,False,False
ORD_33331,1,3,64.1,False,True,False,False,False
ORD_45592,1,10,179.92,False,True,False,False,False
ORD_15037,1,1,40.01,True,False,False,False,False
ORD_26480,1,5,104.27,False,True,False,False,False
ORD_68117,1,8,307.96,False,True,False,False,False
ORD_32105,1,2,31.29,False,True,False,False,False
ORD_29513,1,1,38.13,False,True,False,False,False
ORD_82248,1,1,52.01,False,False,False,False,True
ORD_28032,1,1,35.05,False,True,False,False,False
ORD_48808,1,8,186.49,False,True,False,False,False
ORD_49061,1,4,99.95,False,True,False,False,False
ORD_40675,1,4,215.62,False,True,False,False,False
ORD_99417,1,3,206.2,False,True,False,False,False
ORD_25150,1,1,55.06,True,False,False,False,False
ORD_74582,1,1,21.04,False,True,False,False,False
ORD_70057,1,1,26.45,False,True,False,False,False
ORD_98242,1,1,127.53,False,True,False,False,False
ORD_91256,1,10,223.14,False,True,False,False,False
ORD_65615,1,2,56.41,False,True,False,False,False
ORD_78345,1,1,566.63,True,False,False,False,False
ORD_54725,1,2,39.41,False,True,False,False,False
ORD_70494,1,6,148.64,False,True,False,False,False
ORD_36785,1,4,64.0,False,True,False,False,False
ORD_81074,1,3,151.09,False,True,False,False,False
ORD_1458,1,1,93.91,True,False,False,False,False
ORD_73617,1,2,71.14,False,True,False,False,False
ORD_10892,1,3,188.06,False,True,False,False,False
ORD_43654,1,2,257.21,False,True,False,False,False
ORD_49797,1,4,692.94,False,True,False,False,False
ORD_39465,1,8,181.1,False,True,False,False,False
ORD_61663,1,1,202.26,True,False,False,False,False
ORD_43841,1,3,164.15,False,True,False,False,False
ORD_55360,1,10,137.13,False,True,False,False,False
ORD_2881,1,1,2.01,False,True,False,False,False
ORD_82897,1,1,272.58,True,False,False,False,False
ORD_24271,1,4,87.36,False,True,False,False,False
ORD_89988,5,1,16.54,False,False,False,False,True
ORD_72049,1,4,234.19,False,True,False,False,False
ORD_2614,1,1,86.37,True,False,False,False,False
ORD_72815,1,1,33.0,True,False,False,False,False
ORD_29333,1,1,10.89,False,True,False,False,False
ORD_84680,1,4,84.14,False,True,False,False,False
ORD_37613,1,1,43.28,True,False,False,False,False
ORD_1815,1,1,47.95,False,True,False,False,False
ORD_80908,1,1,76.08,True,False,False,False,False
ORD_62450,1,1,104.37,True,False,False,False,False
ORD_91790,1,1,69.61,False,True,False,False,False
ORD_69228,1,3,121.09,False,True,False,False,False
ORD_35993,1,7,238.65,False,True,False,False,False
ORD_5486,1,4,181.59,False,True,False,False,False
ORD_39589,1,2,135.26,False,True,False,False,False
ORD_1611,1,3,51.09,False,True,False,False,False
ORD_6086,1,3,1783.44,False,True,False,False,False
ORD_64886,1,3,145.01,False,True,False,False,False
ORD_50820,1,10,231.27,False,True,False,False,False
ORD_13400,1,1,70.03,True,False,False,False,False
ORD_54424,1,10,1432.92,False,True,False,False,False
ORD_36200,1,1,45.24,False,False,False,False,True
ORD_93549,2,1,50.0,False,False,False,False,True
ORD_12339,1,1,64.01,False,True,False,False,False
ORD_9332,1,6,148.18,False,True,False,False,False
ORD_31961,1,1,171.53,False,True,False,False,False
ORD_85157,1,3,86.15,False,True,False,False,False
ORD_78701,1,1,22.79,False,False,True,False,False
ORD_81143,1,2,58.16,False,True,False,False,False
ORD_13091,1,1,149.42,True,False,False,False,False
ORD_80104,1,1,44.53,False,True,False,False,False
ORD_41985,1,2,152.82,False,True,False,False,False
ORD_41373,1,8,82.92,False,True,False,False,False
ORD_12535,1,1,66.69,True,False,False,False,False
ORD_47418,1,1,52.75,True,False,False,False,False
ORD_38928,1,5,105.94,False,True,False,False,False
ORD_14441,1,8,413.31,False,True,False,False,False
ORD_65540,1,3,112.09,False,True,False,False,False
ORD_11450,1,4,186.36,False,True,False,False,False
ORD_19456,1,3,165.22,False,True,False,False,False
ORD_59621,1,3,49.02,False,True,False,False,False
ORD_40834,1,1,173.68,False,False,True,False,False
ORD_69669,1,2,205.07,False,True,False,False,False
ORD_13123,1,1,21.04,False,True,False,False,False
ORD_10377,1,2,132.68,False,True,False,False,False
ORD_52734,1,1,36.09,False,True,False,False,False
ORD_57534,1,1,66.44,True,False,False,False,False
ORD_86353,1,1,161.62,True,False,False,False,False
ORD_25666,1,1,27.75,False,True,False,False,False
ORD_75034,1,1,91.28,False,True,False,False,False
ORD_30236,2,1,81.93,False,False,False,False,True
ORD_27827,1,2,167.92,False,True,False,False,False
ORD_1569,1,1,61.36,False,True,False,False,False
ORD_69004,1,2,60.0,False,True,False,False,False
ORD_21604,1,3,39.01,False,True,False,False,False
ORD_61640,1,3,39.78,False,True,False,False,False
ORD_94063,1,2,64.23,False,True,False,False,False
ORD_81890,1,4,186.92,False,True,False,False,False
ORD_78489,1,2,43.29,False,True,False,False,False
ORD_23612,1,1,59.13,False,True,False,False,False
ORD_90685,1,3,33.51,False,True,False,False,False
ORD_68093,1,1,33.1,False,False,True,False,False
ORD_73913,1,1,148.06,False,False,False,False,True
ORD_28617,1,2,189.56,False,True,False,False,False
ORD_25373,1,5,105.38,False,True,False,False,False
ORD_90229,1,1,69.06,True,False,False,False,False
ORD_62111,1,1,85.24,False,False,False,False,True
ORD_88458,1,5,179.46,False,True,False,False,False
ORD_89826,1,1,168.35,False,True,False,False,False
ORD_61026,2,1,100.0,False,False,False,False,True
ORD_94597,1,1,77.89,False,True,False,False,False
ORD_80432,1,1,99.43,False,True,False,False,False
ORD_20455,1,1,407.9,False,True,False,False,False
ORD_33520,3,1,15.0,False,False,False,False,True
ORD_56245,1,2,424.04,False,True,False,False,False
ORD_34193,1,3,157.2,False,True,False,False,False
ORD_33036,1,4,162.03,False,True,False,False,False
ORD_66599,1,8,188.5,False,True,False,False,False
ORD_40817,1,1,65.47,False,True,False,False,False
ORD_26394,1,1,39.42,False,True,False,False,False
ORD_10462,1,5,365.32,False,True,False,False,False
ORD_1476,1,6,65.11,False,True,False,False,False
ORD_55298,1,10,188.34,False,True,False,False,False
ORD_74959,1,1,35.4,True,False,False,False,False
ORD_71180,1,10,590.72,False,True,False,False,False
ORD_21549,1,1,36.75,True,False,False,False,False
ORD_51344,1,2,81.73,False,True,False,False,False
ORD_85690,1,1,17.86,False,True,False,False,False
ORD_20742,1,1,108.97,True,False,False,False,False
ORD_21637,1,10,569.66,False,True,False,False,False
ORD_92473,1,4,48.13,False,True,False,False,False
ORD_31153,1,2,63.1,False,True,False,False,False
ORD_25970,1,1,39.42,True,False,False,False,False
ORD_49641,1,1,74.03,True,False,False,False,False
ORD_96840,1,1,66.78,True,False,False,False,False
ORD_17671,1,1,36.59,False,True,False,False,False
ORD_52696,1,5,272.64,False,True,False,False,False
ORD_23326,1,1,64.34,False,True,False,False,False
ORD_55533,1,1,49.05,True,False,False,False,False
ORD_42873,1,7,163.69,False,True,False,False,False
ORD_66188,1,6,443.85,False,True,False,False,False
ORD_91578,1,6,165.31,False,True,False,False,False
ORD_46906,1,10,1180.51,False,True,False,False,False
ORD_25953,1,1,706.84,False,True,False,False,False
ORD_8001,2,1,20.0,False,False,False,False,True
ORD_89610,1,1,135.97,False,True,False,False,False
ORD_66588,1,1,56.99,False,True,False,False,False
ORD_54895,1,1,43.58,False,True,False,False,False
ORD_85529,1,4,48.15,False,True,False,False,False
ORD_65394,1,1,76.87,False,True,False,False,False
ORD_46448,1,1,2.78,False,True,False,False,False
ORD_2709,1,2,123.59,False,True,False,False,False
ORD_63855,1,1,128.07,True,False,False,False,False
ORD_65892,1,2,185.84,False,True,False,False,False
ORD_2148,1,1,85.81,False,True,False,False,False
ORD_17916,1,1,149.54,False,True,False,False,False
ORD_53626,1,1,32.38,False,True,False,False,False
ORD_84848,1,1,23.38,False,True,False,False,False
ORD_29654,1,1,98.86,False,True,False,False,False
ORD_29475,1,8,124.21,False,True,False,False,False
ORD_97332,1,6,191.58,False,True,False,False,False
ORD_90791,1,2,123.04,False,True,False,False,False
ORD_79654,1,1,26.38,False,True,False,False,False
ORD_90975,1,2,71.49,False,True,False,False,False
ORD_41211,1,1,153.98,False,True,False,False,False
ORD_30023,1,1,55.91,False,True,False,False,False
ORD_11841,1,6,86.06,False,True,False,False,False
ORD_16408,1,1,33.1,False,True,False,False,False
ORD_70123,1,10,360.29,False,True,False,False,False
ORD_71842,1,10,105.24,False,True,False,False,False
ORD_34433,1,3,114.85,False,True,False,False,False
ORD_56098,2,1,0.01,False,False,False,False,True
ORD_75040,1,1,65.57,False,True,False,False,False
ORD_36265,1,3,88.9,False,True,False,False,False
ORD_89446,1,1,76.78,False,True,False,False,False
ORD_72102,1,10,680.96,False,True,False,False,False
ORD_33826,5,1,27.91,False,False,False,False,True
ORD_22382,1,2,61.79,False,True,False,False,False
ORD_28479,1,1,40.96,False,True,False,False,False
ORD_41421,1,2,149.0,False,True,False,False,False
ORD_94842,1,7,75.7,False,True,False,False,False
ORD_39645,1,4,356.9,False,True,False,False,False
ORD_27488,1,2,165.96,False,True,False,False,False
ORD_49354,1,2,61.19,False,True,False,False,False
ORD_90070,1,1,43.37,False,True,False,False,False
ORD_75817,1,2,40.86,False,True,False,False,False
ORD_22458,1,1,84.81,False,True,False,False,False
ORD_36523,4,1,8.24,False,False,False,False,True
ORD_16860,1,3,191.93,False,True,False,False,False
ORD_11337,1,1,32.72,False,True,False,False,False
ORD_51520,1,1,32.77,True,False,False,False,False
ORD_76631,1,5,50.5,False,True,False,False,False
ORD_38485,1,3,37.05,False,True,False,False,False
ORD_80258,1,1,70.36,False,True,False,False,False
ORD_56563,1,1,38.0,False,True,False,False,False
ORD_66981,1,1,196.81,True,False,False,False,False
ORD_88640,1,1,46.84,True,False,False,False,False
ORD_63635,1,10,367.2,False,True,False,False,False
ORD_79388,1,4,195.36,False,True,False,False,False
ORD_17382,1,7,144.8,False,True,False,False,False
ORD_97149,1,1,28.62,True,False,False,False,False
ORD_37146,1,1,160.74,True,False,False,False,False
ORD_14254,2,1,103.59,False,False,False,False,True
ORD_41177,1,1,10.39,False,True,False,False,False
ORD_91469,1,1,31.75,False,True,False,False,False
ORD_48524,1,5,116.23,False,True,False,False,False
ORD_41439,1,4,40.43,False,True,False,False,False
ORD_55863,1,1,66.64,True,False,False,False,False
ORD_40810,1,1,17.01,False,False,False,False,True
ORD_70881,1,1,189.96,True,False,False,False,False
ORD_57400,1,1,170.37,True,False,False,False,False
ORD_84295,1,2,50.9,False,True,False,False,False
ORD_25682,1,1,133.64,False,True,False,False,False
ORD_85419,1,1,543.29,True,False,False,False,False
ORD_36744,1,2,42.75,False,True,False,False,False
ORD_54960,1,2,161.01,False,True,False,False,False
ORD_68911,1,1,72.83,True,False,False,False,False
ORD_62026,1,1,1605.14,True,False,False,False,False
ORD_8768,1,1,130.6,True,False,False,False,False
ORD_17521,1,1,69.67,False,True,False,False,False
ORD_15207,1,2,70.97,False,True,False,False,False
ORD_23608,1,10,255.76,False,True,False,False,False
ORD_9620,1,4,75.4,False,True,False,False,False
ORD_95710,1,3,109.93,False,True,False,False,False
ORD_10688,1,1,71.14,False,True,False,False,False
ORD_49764,1,3,113.33,False,True,False,False,False
ORD_32541,1,1,292.86,False,True,False,False,False
ORD_92655,1,2,129.15,False,True,False,False,False
ORD_53482,1,7,177.67,False,True,False,False,False
ORD_26789,1,1,27.48,False,True,False,False,False
ORD_88365,1,1,140.94,False,True,False,False,False
ORD_96363,1,1,23.0,True,False,False,False,False
ORD_31426,1,1,49.09,False,True,False,False,False
ORD_6482,1,1,84.79,False,True,False,False,False
ORD_42155,1,1,111.02,True,False,False,False,False
ORD_21448,1,1,42.44,False,True,False,False,False
ORD_96899,1,1,210.56,False,True,False,False,False
ORD_56160,1,4,42.74,False,True,False,False,False
ORD_6904,1,1,50.1,True,False,False,False,False
ORD_41208,1,1,67.23,False,True,False,False,False
ORD_76230,1,4,46.66,False,True,False,False,False
ORD_74078,1,1,201.05,False,True,False,False,False
ORD_8308,1,4,81.47,False,True,False,False,False
ORD_36679,1,1,79.69,True,False,False,False,False
ORD_81382,1,4,45.12,False,True,False,False,False
ORD_18677,1,1,250.04,True,False,False,False,False
ORD_47263,1,7,108.88,False,True,False,False,False
ORD_27016,1,1,189.66,False,True,False,False,False
ORD_56292,1,3,135.47,False,True,False,False,False
ORD_40063,1,1,104.07,True,False,False,False,False
ORD_62331,1,3,184.08,False,True,False,False,False
ORD_45266,1,1,164.01,True,False,False,False,False
ORD_74042,1,3,91.21,False,True,False,False,False
ORD_58264,1,7,129.0,False,True,False,False,False
ORD_37374,1,2,84.28,False,True,False,False,False
ORD_74882,1,1,57.67,False,True,False,False,False
ORD_16940,1,3,97.79,False,True,False,False,False
ORD_97394,1,1,53.9,False,False,True,False,False
ORD_74146,1,1,35.09,True,False,False,False,False
ORD_96037,1,1,218.04,True,False,False,False,False
ORD_93095,1,1,67.93,True,False,False,False,False
ORD_10286,1,1,40.53,True,False,False,False,False
ORD_8619,1,6,97.23,False,True,False,False,False
ORD_8627,1,6,159.39,False,True,False,False,False
ORD_44088,1,1,167.07,True,False,False,False,False
ORD_60249,2,1,50.0,False,False,False,False,True
ORD_61941,1,2,93.4,False,True,False,False,False
ORD_79873,1,4,276.11,False,True,False,False,False
ORD_61045,1,3,149.16,False,True,False,False,False
ORD_32535,1,2,175.13,False,True,False,False,False
ORD_27219,1,1,143.99,False,True,False,False,False
