product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
PRO_310,ferramentas_jardim,44.0,586.0,3.0,3250.0,32.0,14.0,22.0,42
PRO_311,fashion_calcados,57.0,404.0,2.0,1500.0,22.0,12.0,33.0,31
PRO_312,cama_mesa_banho,54.0,228.0,1.0,250.0,32.0,3.0,23.0,7
PRO_313,ferramentas_jardim,41.0,198.0,1.0,425.0,31.0,6.0,12.0,42
PRO_314,climatizacao,56.0,1161.0,1.0,150.0,20.0,8.0,13.0,1
PRO_315,moveis_decoracao,56.0,2028.0,3.0,350.0,68.0,8.0,13.0,39
PRO_316,fashion_calcados,44.0,284.0,12.0,300.0,29.0,7.0,16.0,31
PRO_317,telefonia,49.0,276.0,12.0,100.0,19.0,3.0,11.0,68
PRO_318,automotivo,55.0,1658.0,3.0,550.0,16.0,21.0,18.0,5
PRO_319,automotivo,59.0,1250.0,1.0,250.0,16.0,27.0,15.0,5
PRO_320,automotivo,60.0,1541.0,1.0,1000.0,26.0,40.0,20.0,5
PRO_321,utilidades_domesticas,55.0,998.0,3.0,14850.0,35.0,102.0,35.0,49
PRO_322,bebes,46.0,726.0,3.0,850.0,42.0,25.0,15.0,6
PRO_323,consoles_games,56.0,3354.0,4.0,1850.0,28.0,14.0,19.0,16
PRO_324,fashion_bolsas_e_acessorios,54.0,1399.0,1.0,300.0,16.0,2.0,11.0,28
PRO_325,telefonia,61.0,212.0,1.0,200.0,19.0,4.0,11.0,68
PRO_326,beleza_saude,46.0,803.0,1.0,150.0,22.0,3.0,15.0,43
PRO_327,esporte_lazer,55.0,1392.0,1.0,900.0,16.0,16.0,16.0,65
PRO_328,ferramentas_jardim,52.0,497.0,1.0,1900.0,44.0,19.0,19.0,42
PRO_329,cama_mesa_banho,50.0,171.0,1.0,1450.0,45.0,10.0,15.0,7
PRO_330,livros_tecnicos,54.0,1162.0,1.0,1100.0,29.0,3.0,21.0,10
PRO_331,esporte_lazer,54.0,1241.0,5.0,200.0,16.0,11.0,11.0,65
PRO_332,esporte_lazer,43.0,1440.0,1.0,12600.0,20.0,10.0,20.0,65
PRO_333,beleza_saude,21.0,1000.0,1.0,1450.0,25.0,25.0,16.0,43
PRO_334,cool_stuff,49.0,733.0,3.0,800.0,42.0,25.0,15.0,20
PRO_335,perfumaria,50.0,749.0,1.0,1300.0,22.0,14.0,14.0,59
PRO_336,beleza_saude,45.0,802.0,1.0,150.0,22.0,3.0,15.0,43
PRO_337,eletronicos,40.0,549.0,1.0,200.0,20.0,20.0,20.0,26
PRO_338,ferramentas_jardim,60.0,1177.0,3.0,11450.0,23.0,43.0,35.0,42
PRO_339,moveis_decoracao,54.0,220.0,2.0,2200.0,20.0,20.0,20.0,39
PRO_340,eletrodomesticos_2,38.0,2030.0,2.0,13200.0,66.0,19.0,67.0,45
PRO_341,fashion_bolsas_e_acessorios,59.0,119.0,3.0,200.0,16.0,2.0,11.0,28
PRO_342,consoles_games,53.0,310.0,1.0,150.0,19.0,11.0,11.0,16
PRO_343,instrumentos_musicais,51.0,439.0,3.0,3350.0,30.0,30.0,30.0,56
PRO_344,cama_mesa_banho,64.0,702.0,1.0,2200.0,42.0,11.0,36.0,7
PRO_345,moveis_escritorio,48.0,489.0,2.0,30000.0,50.0,50.0,30.0,57
PRO_346,bebes,59.0,255.0,2.0,500.0,30.0,8.0,35.0,6
PRO_347,cama_mesa_banho,51.0,487.0,1.0,1800.0,45.0,10.0,34.0,7
PRO_348,unknown,51.0,595.0,1.0,200.0,22.0,14.0,14.0,70
PRO_349,artigos_de_festas,58.0,134.0,1.0,1300.0,70.0,11.0,11.0,58
PRO_350,fashion_bolsas_e_acessorios,51.0,372.0,2.0,150.0,16.0,9.0,11.0,28
PRO_351,malas_acessorios,39.0,278.0,1.0,700.0,19.0,48.0,35.0,53
PRO_352,malas_acessorios,32.0,1064.0,5.0,2900.0,40.0,55.0,30.0,53
PRO_353,fashion_bolsas_e_acessorios,34.0,426.0,4.0,200.0,16.0,9.0,11.0,28
PRO_354,beleza_saude,45.0,1886.0,1.0,300.0,16.0,18.0,16.0,43
PRO_355,papelaria,41.0,552.0,2.0,200.0,23.0,7.0,15.0,66
PRO_356,cama_mesa_banho,55.0,166.0,1.0,700.0,49.0,4.0,50.0,7
PRO_357,telefonia,52.0,819.0,4.0,200.0,17.0,13.0,16.0,68
PRO_358,climatizacao,51.0,2959.0,4.0,7800.0,105.0,10.0,40.0,1
PRO_359,papelaria,53.0,500.0,2.0,550.0,16.0,4.0,11.0,66
PRO_360,relogios_presentes,60.0,460.0,4.0,200.0,16.0,2.0,11.0,71
PRO_361,cama_mesa_banho,41.0,208.0,2.0,1000.0,30.0,7.0,24.0,7
PRO_362,papelaria,52.0,219.0,1.0,1000.0,26.0,8.0,33.0,66
PRO_363,construcao_ferramentas_iluminacao,49.0,527.0,4.0,1450.0,60.0,5.0,30.0,18
PRO_364,moveis_escritorio,41.0,1071.0,1.0,5850.0,45.0,55.0,16.0,57
PRO_365,bebes,59.0,348.0,2.0,8300.0,45.0,25.0,45.0,6
PRO_366,esporte_lazer,28.0,663.0,1.0,1800.0,28.0,12.0,18.0,65
PRO_367,esporte_lazer,50.0,1212.0,5.0,900.0,26.0,6.0,13.0,65
PRO_368,esporte_lazer,57.0,1156.0,1.0,415.0,19.0,19.0,19.0,65
PRO_369,telefonia,51.0,1015.0,1.0,103.0,21.0,6.0,14.0,68
PRO_370,automotivo,42.0,878.0,2.0,500.0,20.0,8.0,14.0,5
PRO_371,papelaria,62.0,621.0,1.0,600.0,16.0,6.0,11.0,66
PRO_372,informatica_acessorios,59.0,1238.0,5.0,4750.0,18.0,22.0,30.0,15
PRO_373,relogios_presentes,37.0,610.0,1.0,263.0,18.0,15.0,16.0,71
PRO_374,bebes,52.0,446.0,1.0,50.0,16.0,2.0,11.0,6
PRO_375,perfumaria,46.0,499.0,1.0,200.0,16.0,22.0,11.0,59
PRO_376,cama_mesa_banho,44.0,331.0,1.0,360.0,36.0,6.0,26.0,7
PRO_377,cool_stuff,47.0,1392.0,1.0,150.0,16.0,7.0,12.0,20
PRO_378,esporte_lazer,61.0,211.0,4.0,1100.0,32.0,5.0,30.0,65
PRO_379,fashion_bolsas_e_acessorios,60.0,1118.0,6.0,2250.0,22.0,15.0,20.0,28
PRO_380,automotivo,59.0,633.0,5.0,1475.0,68.0,9.0,35.0,5
PRO_381,esporte_lazer,29.0,347.0,1.0,1600.0,100.0,7.0,11.0,65
PRO_382,beleza_saude,51.0,1918.0,1.0,1650.0,25.0,30.0,20.0,43
PRO_383,brinquedos,59.0,3492.0,3.0,650.0,35.0,10.0,15.0,69
PRO_384,utilidades_domesticas,22.0,663.0,1.0,900.0,21.0,34.0,34.0,49
PRO_385,telefonia,42.0,356.0,4.0,75.0,19.0,3.0,11.0,68
PRO_386,ferramentas_jardim,60.0,481.0,4.0,600.0,19.0,7.0,14.0,42
PRO_387,moveis_decoracao,47.0,470.0,3.0,400.0,35.0,6.0,15.0,39
PRO_388,utilidades_domesticas,45.0,561.0,2.0,553.0,18.0,9.0,15.0,49
PRO_389,livros_interesse_geral,42.0,1109.0,1.0,900.0,18.0,25.0,16.0,8
PRO_390,utilidades_domesticas,37.0,261.0,2.0,250.0,25.0,25.0,25.0,49
PRO_391,moveis_escritorio,38.0,2088.0,1.0,14900.0,58.0,28.0,58.0,57
PRO_392,cama_mesa_banho,52.0,701.0,1.0,1100.0,16.0,10.0,16.0,7
PRO_393,moveis_decoracao,56.0,945.0,2.0,2050.0,30.0,22.0,18.0,39
PRO_394,moveis_decoracao,58.0,1953.0,1.0,850.0,69.0,11.0,11.0,39
PRO_395,cama_mesa_banho,58.0,744.0,1.0,350.0,16.0,10.0,16.0,7
PRO_396,ferramentas_jardim,45.0,616.0,3.0,1400.0,20.0,20.0,30.0,42
PRO_397,informatica_acessorios,60.0,789.0,4.0,200.0,20.0,20.0,20.0,15
PRO_398,informatica_acessorios,18.0,389.0,2.0,617.0,17.0,14.0,17.0,15
PRO_399,utilidades_domesticas,21.0,718.0,1.0,2600.0,16.0,41.0,41.0,49
PRO_400,bebidas,57.0,497.0,1.0,200.0,20.0,9.0,14.0,24
PRO_401,cama_mesa_banho,44.0,305.0,1.0,2000.0,49.0,16.0,39.0,7
PRO_402,beleza_saude,42.0,167.0,2.0,266.0,20.0,8.0,18.0,43
PRO_403,telefonia,54.0,409.0,1.0,200.0,19.0,4.0,11.0,68
PRO_404,bebes,52.0,1659.0,1.0,300.0,68.0,7.0,13.0,6
PRO_405,pet_shop,59.0,140.0,1.0,300.0,16.0,16.0,16.0,60
PRO_406,relogios_presentes,54.0,182.0,1.0,200.0,16.0,2.0,20.0,71
PRO_407,eletroportateis,58.0,613.0,1.0,1300.0,20.0,16.0,20.0,63
PRO_408,esporte_lazer,50.0,1530.0,4.0,482.0,18.0,11.0,16.0,65
PRO_409,cama_mesa_banho,54.0,223.0,1.0,550.0,16.0,10.0,16.0,7
PRO_410,beleza_saude,48.0,762.0,1.0,270.0,16.0,16.0,15.0,43
PRO_411,telefonia,60.0,818.0,6.0,300.0,17.0,4.0,12.0,68
PRO_412,market_place,50.0,257.0,3.0,2150.0,40.0,25.0,30.0,54
PRO_413,automotivo,58.0,894.0,1.0,3300.0,35.0,20.0,20.0,5
PRO_414,perfumaria,45.0,416.0,1.0,200.0,16.0,16.0,16.0,59
PRO_415,esporte_lazer,41.0,128.0,1.0,200.0,21.0,9.0,13.0,65
PRO_416,perfumaria,40.0,1176.0,1.0,514.0,18.0,12.0,15.0,59
PRO_417,casa_construcao,37.0,426.0,2.0,3100.0,38.0,28.0,28.0,48
PRO_418,utilidades_domesticas,42.0,395.0,1.0,1200.0,27.0,18.0,23.0,49
PRO_419,esporte_lazer,56.0,813.0,2.0,250.0,16.0,10.0,16.0,65
PRO_420,brinquedos,35.0,537.0,2.0,7400.0,45.0,29.0,53.0,69
PRO_421,la_cuisine,57.0,232.0,1.0,7600.0,55.0,15.0,55.0,52
PRO_422,esporte_lazer,50.0,844.0,1.0,875.0,40.0,26.0,20.0,65
PRO_423,moveis_decoracao,58.0,1047.0,3.0,700.0,35.0,7.0,27.0,39
PRO_424,moveis_escritorio,58.0,869.0,2.0,900.0,17.0,10.0,15.0,57
PRO_425,esporte_lazer,28.0,733.0,6.0,700.0,49.0,12.0,27.0,65
PRO_426,cama_mesa_banho,53.0,628.0,2.0,1100.0,16.0,10.0,16.0,7
PRO_427,cool_stuff,34.0,443.0,7.0,1150.0,28.0,10.0,25.0,20
PRO_428,cool_stuff,53.0,304.0,1.0,900.0,25.0,10.0,25.0,20
PRO_429,unknown,51.0,595.0,1.0,1400.0,25.0,25.0,25.0,70
PRO_430,livros_tecnicos,60.0,1265.0,1.0,2050.0,29.0,5.0,21.0,10
PRO_431,beleza_saude,57.0,1571.0,1.0,2150.0,28.0,32.0,11.0,43
PRO_432,beleza_saude,58.0,1690.0,4.0,490.0,30.0,5.0,25.0,43
PRO_433,brinquedos,59.0,1272.0,5.0,1000.0,30.0,13.0,30.0,69
PRO_434,informatica_acessorios,57.0,991.0,4.0,200.0,16.0,4.0,14.0,15
PRO_435,utilidades_domesticas,31.0,580.0,2.0,500.0,19.0,13.0,20.0,49
PRO_436,cama_mesa_banho,50.0,208.0,1.0,500.0,16.0,10.0,16.0,7
PRO_437,unknown,51.0,595.0,1.0,4300.0,30.0,10.0,48.0,70
PRO_438,perfumaria,46.0,483.0,1.0,1000.0,20.0,14.0,13.0,59
PRO_439,automotivo,60.0,651.0,5.0,4200.0,78.0,4.0,47.0,5
PRO_440,perfumaria,60.0,773.0,1.0,350.0,16.0,11.0,11.0,59
PRO_441,telefonia,43.0,533.0,2.0,125.0,19.0,3.0,11.0,68
PRO_442,telefonia,46.0,660.0,2.0,100.0,19.0,3.0,11.0,68
PRO_443,utilidades_domesticas,60.0,1206.0,4.0,4100.0,51.0,31.0,31.0,49
PRO_444,eletronicos,56.0,505.0,2.0,200.0,20.0,20.0,20.0,26
PRO_445,consoles_games,39.0,319.0,4.0,300.0,23.0,3.0,11.0,16
PRO_446,utilidades_domesticas,55.0,871.0,7.0,8400.0,50.0,28.0,31.0,49
PRO_447,utilidades_domesticas,60.0,314.0,1.0,1550.0,46.0,10.0,35.0,49
PRO_448,utilidades_domesticas,17.0,395.0,1.0,600.0,17.0,17.0,18.0,49
PRO_449,fashion_bolsas_e_acessorios,56.0,1410.0,1.0,200.0,16.0,2.0,20.0,28
PRO_450,automotivo,57.0,1631.0,3.0,500.0,16.0,21.0,18.0,5
PRO_451,construcao_ferramentas_ferramentas,50.0,289.0,1.0,1250.0,22.0,17.0,20.0,22
PRO_452,informatica_acessorios,52.0,260.0,1.0,667.0,27.0,19.0,20.0,15
PRO_453,cama_mesa_banho,48.0,120.0,1.0,300.0,40.0,4.0,30.0,7
PRO_454,perfumaria,52.0,365.0,1.0,400.0,18.0,18.0,12.0,59
PRO_455,esporte_lazer,38.0,256.0,3.0,450.0,25.0,25.0,25.0,65
PRO_456,automotivo,41.0,1510.0,1.0,2800.0,16.0,2.0,11.0,5
PRO_457,moveis_decoracao,60.0,438.0,1.0,250.0,20.0,6.0,11.0,39
PRO_458,moveis_decoracao,51.0,535.0,1.0,250.0,35.0,5.0,25.0,39
PRO_459,pet_shop,50.0,365.0,3.0,300.0,24.0,12.0,12.0,60
PRO_460,unknown,51.0,595.0,1.0,150.0,16.0,2.0,11.0,70
PRO_461,moveis_decoracao,28.0,196.0,2.0,1000.0,35.0,25.0,25.0,39
PRO_462,moveis_decoracao,29.0,764.0,1.0,6267.0,36.0,40.0,36.0,39
PRO_463,esporte_lazer,46.0,254.0,1.0,2653.0,53.0,15.0,36.0,65
PRO_464,moveis_decoracao,58.0,2130.0,2.0,3000.0,69.0,11.0,11.0,39
PRO_465,automotivo,54.0,1636.0,1.0,8500.0,18.0,29.0,13.0,5
PRO_466,esporte_lazer,43.0,877.0,1.0,2120.0,26.0,25.0,25.0,65
PRO_467,eletroportateis,52.0,640.0,3.0,750.0,30.0,30.0,30.0,63
PRO_468,beleza_saude,40.0,684.0,2.0,200.0,16.0,16.0,12.0,43
PRO_469,cama_mesa_banho,56.0,198.0,1.0,1650.0,35.0,20.0,30.0,7
PRO_470,informatica_acessorios,53.0,192.0,1.0,900.0,26.0,13.0,21.0,15
PRO_471,utilidades_domesticas,55.0,783.0,1.0,150.0,32.0,5.0,16.0,49
PRO_472,utilidades_domesticas,52.0,202.0,1.0,800.0,31.0,5.0,21.0,49
PRO_473,cool_stuff,22.0,683.0,3.0,700.0,20.0,20.0,20.0,20
PRO_474,bebidas,59.0,879.0,1.0,700.0,20.0,20.0,20.0,24
PRO_475,bebes,46.0,1654.0,6.0,10400.0,100.0,23.0,27.0,6
PRO_476,instrumentos_musicais,57.0,374.0,1.0,5850.0,40.0,9.0,105.0,56
PRO_477,cama_mesa_banho,39.0,347.0,1.0,75.0,17.0,12.0,17.0,7
PRO_478,papelaria,55.0,1349.0,2.0,1000.0,27.0,10.0,20.0,66
PRO_479,automotivo,45.0,764.0,4.0,1475.0,32.0,28.0,28.0,5
PRO_480,fashion_bolsas_e_acessorios,52.0,1383.0,4.0,750.0,36.0,18.0,36.0,28
PRO_481,papelaria,52.0,145.0,10.0,3600.0,36.0,8.0,15.0,66
PRO_482,moveis_decoracao,42.0,461.0,3.0,2200.0,28.0,28.0,38.0,39
PRO_483,eletrodomesticos,47.0,82.0,1.0,150.0,20.0,13.0,15.0,44
PRO_484,casa_construcao,58.0,247.0,1.0,1750.0,30.0,20.0,30.0,48
PRO_485,esporte_lazer,54.0,1162.0,4.0,1300.0,44.0,8.0,30.0,65
PRO_486,moveis_sala,24.0,356.0,2.0,7750.0,33.0,25.0,33.0,40
PRO_487,utilidades_domesticas,46.0,616.0,1.0,3100.0,32.0,26.0,21.0,49
PRO_488,malas_acessorios,21.0,769.0,4.0,1600.0,55.0,37.0,30.0,53
PRO_489,relogios_presentes,58.0,635.0,2.0,350.0,19.0,13.0,13.0,71
PRO_490,beleza_saude,50.0,355.0,1.0,888.0,18.0,17.0,18.0,43
PRO_491,informatica_acessorios,39.0,160.0,3.0,150.0,16.0,4.0,14.0,15
PRO_492,utilidades_domesticas,46.0,193.0,1.0,1025.0,25.0,23.0,25.0,49
PRO_493,utilidades_domesticas,63.0,261.0,2.0,250.0,20.0,9.0,12.0,49
PRO_494,cama_mesa_banho,56.0,509.0,4.0,450.0,45.0,15.0,35.0,7
PRO_495,beleza_saude,50.0,546.0,1.0,1000.0,16.0,12.0,13.0,43
PRO_496,utilidades_domesticas,26.0,201.0,1.0,400.0,16.0,9.0,12.0,49
PRO_497,telefonia,56.0,367.0,3.0,150.0,21.0,7.0,14.0,68
PRO_498,informatica_acessorios,45.0,554.0,3.0,400.0,16.0,4.0,16.0,15
PRO_499,construcao_ferramentas_jardim,55.0,749.0,1.0,9500.0,56.0,30.0,28.0,21
PRO_500,cool_stuff,46.0,269.0,1.0,300.0,34.0,5.0,27.0,20
PRO_501,perfumaria,30.0,138.0,1.0,150.0,22.0,7.0,16.0,59
PRO_502,cama_mesa_banho,44.0,421.0,1.0,550.0,30.0,5.0,25.0,7
PRO_503,automotivo,39.0,1571.0,3.0,1100.0,37.0,12.0,30.0,5
PRO_504,beleza_saude,46.0,841.0,1.0,300.0,19.0,12.0,13.0,43
PRO_505,unknown,51.0,595.0,1.0,21450.0,70.0,34.0,50.0,70
PRO_506,beleza_saude,57.0,1668.0,1.0,850.0,18.0,10.0,14.0,43
PRO_507,relogios_presentes,42.0,431.0,2.0,500.0,17.0,22.0,17.0,71
PRO_508,esporte_lazer,54.0,675.0,1.0,750.0,26.0,23.0,23.0,65
PRO_509,beleza_saude,59.0,3939.0,6.0,150.0,28.0,13.0,12.0,43
PRO_510,utilidades_domesticas,54.0,2952.0,3.0,30000.0,76.0,51.0,51.0,49
PRO_511,sinalizacao_e_seguranca,53.0,512.0,1.0,325.0,17.0,17.0,17.0,62
PRO_512,fashion_bolsas_e_acessorios,53.0,770.0,1.0,200.0,16.0,2.0,11.0,28
PRO_513,telefonia,50.0,561.0,3.0,200.0,19.0,3.0,12.0,68
PRO_514,esporte_lazer,52.0,473.0,1.0,200.0,20.0,15.0,15.0,65
PRO_515,unknown,51.0,595.0,1.0,1000.0,16.0,14.0,30.0,70
PRO_516,fashion_roupa_masculina,32.0,713.0,2.0,800.0,20.0,7.0,20.0,30
PRO_517,beleza_saude,48.0,589.0,1.0,700.0,20.0,16.0,17.0,43
PRO_518,relogios_presentes,60.0,394.0,6.0,250.0,16.0,2.0,11.0,71
PRO_519,automotivo,58.0,674.0,3.0,1800.0,22.0,10.0,18.0,5
PRO_520,relogios_presentes,51.0,393.0,1.0,300.0,19.0,13.0,13.0,71
PRO_521,livros_tecnicos,42.0,492.0,1.0,450.0,29.0,2.0,17.0,10
PRO_522,informatica_acessorios,57.0,761.0,1.0,400.0,16.0,21.0,15.0,15
PRO_523,cool_stuff,59.0,988.0,1.0,1635.0,23.0,30.0,17.0,20
PRO_524,moveis_decoracao,52.0,832.0,1.0,750.0,20.0,35.0,20.0,39
PRO_525,beleza_saude,54.0,340.0,1.0,500.0,24.0,20.0,24.0,43
PRO_526,consoles_games,59.0,434.0,3.0,350.0,20.0,20.0,20.0,16
PRO_527,brinquedos,43.0,389.0,1.0,200.0,18.0,13.0,16.0,69
PRO_528,cama_mesa_banho,60.0,166.0,3.0,950.0,26.0,15.0,19.0,7
PRO_529,brinquedos,25.0,119.0,1.0,300.0,16.0,17.0,11.0,69
PRO_530,beleza_saude,50.0,1083.0,2.0,452.0,20.0,11.0,18.0,43
PRO_531,brinquedos,60.0,919.0,2.0,17650.0,45.0,50.0,45.0,69
PRO_532,cama_mesa_banho,56.0,393.0,2.0,1100.0,35.0,9.0,35.0,7
PRO_533,utilidades_domesticas,58.0,235.0,5.0,5250.0,35.0,15.0,35.0,49
PRO_534,brinquedos,31.0,254.0,1.0,200.0,16.0,10.0,11.0,69
PRO_535,relogios_presentes,52.0,654.0,4.0,340.0,47.0,13.0,13.0,71
PRO_536,beleza_saude,57.0,677.0,1.0,750.0,16.0,16.0,16.0,43
PRO_537,cama_mesa_banho,58.0,430.0,1.0,2650.0,33.0,10.0,33.0,7
PRO_538,moveis_decoracao,58.0,477.0,1.0,300.0,35.0,10.0,25.0,39
PRO_539,utilidades_domesticas,50.0,1123.0,1.0,13600.0,16.0,65.0,60.0,49
PRO_540,construcao_ferramentas_construcao,59.0,711.0,6.0,1250.0,30.0,10.0,20.0,17
PRO_541,cama_mesa_banho,50.0,627.0,2.0,3950.0,33.0,14.0,33.0,7
PRO_542,informatica_acessorios,32.0,1095.0,2.0,400.0,38.0,2.0,29.0,15
PRO_543,malas_acessorios,59.0,857.0,7.0,1100.0,35.0,14.0,29.0,53
PRO_544,beleza_saude,45.0,379.0,3.0,200.0,16.0,16.0,16.0,43
PRO_545,eletrodomesticos,60.0,230.0,1.0,425.0,39.0,17.0,39.0,44
PRO_546,utilidades_domesticas,43.0,1129.0,1.0,22050.0,55.0,40.0,60.0,49
PRO_547,informatica_acessorios,58.0,240.0,1.0,150.0,35.0,8.0,11.0,15
PRO_548,utilidades_domesticas,46.0,290.0,1.0,800.0,20.0,8.0,20.0,49
PRO_549,moveis_decoracao,57.0,209.0,11.0,800.0,40.0,8.0,35.0,39
PRO_550,perfumaria,60.0,418.0,1.0,650.0,16.0,10.0,11.0,59
PRO_551,fashion_roupa_feminina,43.0,754.0,2.0,500.0,16.0,2.0,11.0,27
PRO_552,cool_stuff,57.0,1255.0,4.0,198.0,17.0,9.0,15.0,20
PRO_553,unknown,51.0,595.0,1.0,9150.0,33.0,30.0,44.0,70
PRO_554,utilidades_domesticas,27.0,868.0,2.0,500.0,22.0,16.0,16.0,49
PRO_555,utilidades_domesticas,41.0,687.0,2.0,950.0,27.0,30.0,27.0,49
PRO_556,automotivo,56.0,1310.0,1.0,3750.0,42.0,19.0,25.0,5
PRO_557,esporte_lazer,32.0,513.0,3.0,250.0,16.0,6.0,20.0,65
PRO_558,fashion_bolsas_e_acessorios,42.0,361.0,1.0,100.0,17.0,3.0,12.0,28
PRO_559,papelaria,59.0,495.0,7.0,800.0,22.0,7.0,15.0,66
PRO_560,construcao_ferramentas_seguranca,58.0,1720.0,3.0,200.0,17.0,7.0,17.0,19
PRO_561,industria_comercio_e_negocios,44.0,1396.0,2.0,7225.0,16.0,103.0,25.0,50
PRO_562,cool_stuff,20.0,740.0,1.0,50.0,40.0,30.0,50.0,20
PRO_563,beleza_saude,52.0,1976.0,3.0,425.0,20.0,9.0,18.0,43
PRO_564,cama_mesa_banho,54.0,383.0,1.0,950.0,50.0,5.0,50.0,7
PRO_565,brinquedos,52.0,397.0,5.0,550.0,32.0,11.0,20.0,69
PRO_566,eletrodomesticos_2,59.0,319.0,7.0,14350.0,41.0,55.0,31.0,45
PRO_567,beleza_saude,32.0,1046.0,1.0,328.0,20.0,14.0,18.0,43
PRO_568,cama_mesa_banho,32.0,306.0,1.0,1950.0,58.0,15.0,46.0,7
PRO_569,beleza_saude,36.0,642.0,1.0,700.0,16.0,40.0,11.0,43
PRO_570,eletrodomesticos,57.0,335.0,1.0,1250.0,22.0,11.0,20.0,44
PRO_571,construcao_ferramentas_construcao,56.0,290.0,2.0,400.0,20.0,5.0,20.0,17
PRO_572,esporte_lazer,55.0,936.0,3.0,2320.0,63.0,33.0,17.0,65
PRO_573,ferramentas_jardim,41.0,394.0,1.0,2700.0,16.0,30.0,25.0,42
PRO_574,perfumaria,47.0,723.0,1.0,455.0,21.0,15.0,17.0,59
PRO_575,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150.0,16.0,6.0,20.0,28
PRO_576,cama_mesa_banho,51.0,115.0,1.0,2200.0,45.0,25.0,35.0,7
PRO_577,cama_mesa_banho,49.0,297.0,2.0,1400.0,37.0,23.0,35.0,7
PRO_578,casa_conforto,55.0,200.0,2.0,450.0,45.0,15.0,35.0,47
PRO_579,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,7
PRO_580,cool_stuff,55.0,418.0,2.0,1250.0,36.0,16.0,24.0,20
PRO_581,informatica_acessorios,34.0,2457.0,1.0,550.0,26.0,17.0,17.0,15
PRO_582,cama_mesa_banho,49.0,729.0,1.0,3850.0,20.0,30.0,30.0,7
PRO_583,cool_stuff,63.0,877.0,6.0,7000.0,22.0,52.0,27.0,20
PRO_584,cama_mesa_banho,53.0,681.0,1.0,1250.0,19.0,17.0,22.0,7
PRO_585,relogios_presentes,47.0,528.0,3.0,850.0,48.0,16.0,25.0,71
PRO_586,ferramentas_jardim,49.0,374.0,1.0,900.0,30.0,10.0,20.0,42
PRO_587,fashion_underwear_e_moda_praia,63.0,3140.0,11.0,400.0,16.0,5.0,11.0,33
PRO_588,relogios_presentes,52.0,585.0,1.0,400.0,20.0,11.0,19.0,71
PRO_589,esporte_lazer,52.0,682.0,2.0,1100.0,24.0,16.0,15.0,65
PRO_590,ferramentas_jardim,57.0,365.0,6.0,850.0,24.0,13.0,18.0,42
PRO_591,relogios_presentes,54.0,630.0,6.0,400.0,18.0,11.0,15.0,71
PRO_592,audio,60.0,1046.0,1.0,675.0,22.0,9.0,16.0,4
PRO_593,beleza_saude,56.0,483.0,2.0,175.0,19.0,12.0,13.0,43
PRO_594,alimentos_bebidas,57.0,1322.0,1.0,1350.0,18.0,17.0,16.0,37
PRO_595,informatica_acessorios,60.0,1503.0,5.0,588.0,20.0,17.0,15.0,15
PRO_596,utilidades_domesticas,41.0,897.0,1.0,450.0,20.0,10.0,20.0,49
PRO_597,automotivo,59.0,867.0,5.0,1500.0,68.0,9.0,33.0,5
PRO_598,esporte_lazer,25.0,267.0,2.0,1550.0,35.0,30.0,40.0,65
PRO_599,beleza_saude,46.0,1969.0,1.0,683.0,31.0,16.0,16.0,43
PRO_600,moveis_decoracao,53.0,575.0,1.0,2500.0,35.0,9.0,25.0,39
PRO_601,bebes,51.0,1243.0,2.0,500.0,30.0,6.0,23.0,6
PRO_602,esporte_lazer,52.0,1113.0,2.0,300.0,20.0,34.0,44.0,65
PRO_603,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0,43
PRO_604,cool_stuff,51.0,425.0,1.0,250.0,16.0,12.0,11.0,20
PRO_605,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,39
PRO_606,informatica_acessorios,23.0,1036.0,2.0,200.0,16.0,2.0,11.0,15
PRO_607,telefonia,45.0,742.0,3.0,383.0,16.0,12.0,13.0,68
PRO_608,consoles_games,49.0,781.0,5.0,200.0,16.0,16.0,16.0,16
PRO_609,informatica_acessorios,56.0,1173.0,1.0,1300.0,30.0,16.0,16.0,15
PRO_610,bebidas,44.0,744.0,1.0,4300.0,16.0,15.0,11.0,24
PRO_611,beleza_saude,53.0,2610.0,2.0,150.0,16.0,7.0,12.0,43
PRO_612,moveis_decoracao,59.0,589.0,1.0,400.0,17.0,8.0,17.0,39
PRO_613,cama_mesa_banho,58.0,262.0,1.0,1400.0,25.0,10.0,25.0,7
PRO_614,automotivo,56.0,1108.0,6.0,450.0,20.0,15.0,15.0,5
PRO_615,esporte_lazer,54.0,660.0,1.0,154.0,17.0,10.0,13.0,65
PRO_616,utilidades_domesticas,55.0,132.0,1.0,470.0,21.0,23.0,21.0,49
PRO_617,unknown,51.0,595.0,1.0,5500.0,33.0,22.0,33.0,70
PRO_618,eletroportateis,58.0,613.0,1.0,650.0,16.0,10.0,16.0,63
PRO_619,informatica_acessorios,34.0,1122.0,2.0,100.0,18.0,11.0,14.0,15
PRO_620,cama_mesa_banho,55.0,739.0,1.0,1600.0,40.0,20.0,20.0,7
