review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
RV_237,OR_56486,4,No Title,"Uma das peças não encaixava, estava de diâmetro diferente. Eu tive que serrar e martelar para poder caber e encaixar.
De resto, tudo ok.",2018-04-19 00:00:00,2018-04-22 16:36:04
RV_238,OR_264,5,No Title,Excelente produto.,2018-02-17 00:00:00,2018-02-19 16:20:08
RV_239,OR_14781,5,No Title,Tudo certo,2017-09-07 00:00:00,2017-09-13 13:51:51
RV_240,OR_92177,1,No Title,"Demora na entrega, detestei o atendimento e NUNCA mais compro. baratheon quando vendia por eles mesmos era bem melhor! ",2016-11-02 00:00:00,2016-11-03 12:04:24
RV_241,OR_84103,5,No Title,Produto muito bom,2018-08-08 00:00:00,2018-08-09 05:27:42
RV_242,OR_33019,1,No Title,o meu produto não chegou... segundo o rastreio está parado em Ribeirão Preto sp... ,2018-03-23 00:00:00,2018-03-23 23:21:32
RV_243,OR_37955,1,No Title,produto deu defeito na 1 vez de uso.,2018-08-03 00:00:00,2018-08-04 19:32:39
RV_244,OR_28308,5,No Title,No Comment,2017-06-07 00:00:00,2017-06-09 19:26:56
RV_245,OR_84442,5,produto show,super recomendo produto profissional de qualidade,2018-07-14 00:00:00,2018-07-17 14:28:34
RV_246,OR_27769,1,No Title,até agora não recebi o produto.,2018-03-14 00:00:00,2018-03-14 08:59:57
RV_247,OR_77281,5,No Title,No Comment,2018-08-15 00:00:00,2018-08-16 12:59:51
RV_248,OR_13375,5,No Title,No Comment,2018-07-24 00:00:00,2018-07-25 03:29:13
RV_249,OR_58672,1,No Title, A loja anuncia um produto e entrega outro.,2018-08-24 00:00:00,2018-08-27 05:20:47
RV_250,OR_86876,5,super recoendo,muito bom e rapido quando vi ja tinha chegado,2018-08-23 00:00:00,2018-08-24 18:42:32
RV_251,OR_66397,5,No Title,No Comment,2018-01-30 00:00:00,2018-01-31 10:01:43
RV_252,OR_10095,5,No Title,O produto chegou muito bem,2017-12-13 00:00:00,2017-12-16 19:33:23
RV_253,OR_77181,5,No Title,otimo,2017-10-08 00:00:00,2017-10-09 14:07:22
RV_254,OR_50075,3,Erraram na caixa acústica,"Apesar de ter sido entregue rapidamente, substituíram a caixa METEORO pela caixa BORNE. Quando tentei reclamar nas lannister o sistema estaav fora do ar. A guitarra e acessórios estavam corretos.",2018-06-12 00:00:00,2018-06-12 22:36:18
RV_255,OR_67493,5,No Title,Muito satisfeito,2017-12-05 00:00:00,2017-12-06 00:38:31
RV_256,OR_56557,4,No Title,parabéns para loja e revendedor apesar de ter demorado um pouco,2017-09-23 00:00:00,2017-09-24 21:45:56
RV_257,OR_34110,5,No Title,No Comment,2017-07-05 00:00:00,2017-07-05 15:09:23
RV_258,OR_93382,5,Ótima compra,"Entregue dentro do prazo, e com bom período de validade.",2018-05-05 00:00:00,2018-05-06 00:28:38
RV_259,OR_37168,5,No Title,"O Jogo de toalhas é lindo mais bonito do que na foto, amei.",2018-01-18 00:00:00,2018-01-18 18:08:12
RV_260,OR_49486,1,No Title,produto foi entregue com umas das alças com problemas (está faltando 1 pino de fixação),2018-03-11 00:00:00,2018-03-13 21:17:09
RV_261,OR_36286,5,No Title,No Comment,2018-02-25 00:00:00,2018-02-27 20:17:13
RV_262,OR_11802,2,No Title,No Comment,2017-11-24 00:00:00,2017-11-27 12:46:34
RV_263,OR_19950,2,No Title,Foi marcado o dia 14/02 para entrega do pedido e no rastreamento marcava que o produto já havia sido entregue na data mas na realidade não foi entregue. O produto só foi entregue no dia 28/02.,2018-03-01 00:00:00,2018-03-04 21:45:00
RV_264,OR_27189,2,No Title,"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA",2017-06-07 00:00:00,2017-06-09 06:12:39
RV_265,OR_29564,5,No Title,No Comment,2018-06-24 00:00:00,2018-06-26 21:13:19
RV_266,OR_9436,5,No Title,No Comment,2018-02-20 00:00:00,2018-02-21 04:09:44
RV_267,OR_31267,5,No Title,No Comment,2018-04-17 00:00:00,2018-04-18 01:35:30
RV_268,OR_6423,1,No Title,"Recebi bem rápido, porém veio outro produto, e não o que eu pedi, o modelo veio diferente, a cor, veio uma capinha que não tem zíper, enfim, não recomendo. ",2017-06-22 00:00:00,2017-06-23 19:35:16
RV_269,OR_30095,5,No Title,No Comment,2018-02-09 00:00:00,2018-02-11 23:12:36
RV_270,OR_88584,5,No Title,No Comment,2018-08-24 00:00:00,2018-08-26 22:08:46
RV_271,OR_60789,5,No Title,No Comment,2017-03-22 00:00:00,2017-04-17 05:39:29
RV_272,OR_49729,5,No Title,No Comment,2018-08-29 00:00:00,2018-08-30 09:56:41
RV_273,OR_94192,5,No Title,sempre comprei no stark e estou satisfeito.,2017-05-31 00:00:00,2017-06-01 13:56:37
RV_274,OR_46721,5,No Title,fiz a compra por tabela e graças A Deus deu tudo certo fico muito grato pode confiar.,2017-12-23 00:00:00,2017-12-29 22:56:10
RV_275,OR_20734,4,No Title,No Comment,2017-10-22 00:00:00,2017-10-24 18:12:08
RV_276,OR_97178,4,No Title,No Comment,2017-08-08 00:00:00,2017-08-11 10:31:24
RV_277,OR_61692,1,Horrível,"Cancelaram a minha compra um dia antes da entrega, liguei para a lannister e os atendentes não sabiam o que estava acontecendo, uma bagunça, agora estou esperando para ver se vai ser cobrado",2018-08-05 00:00:00,2018-08-05 09:27:55
RV_278,OR_84242,5,No Title,No Comment,2018-04-28 00:00:00,2018-04-28 19:48:47
RV_279,OR_64296,5,No Title,No Comment,2018-02-28 00:00:00,2018-03-02 01:26:28
RV_280,OR_10073,5,super recomendo,produto de qualidade e eficiência na entrega. recebi muito antes do combinado. recomendo,2018-06-08 00:00:00,2018-06-08 20:47:31
RV_281,OR_45334,5,No Title,No Comment,2018-06-12 00:00:00,2018-06-15 11:52:14
RV_282,OR_82751,5,Muito bom. ,Produto bom veio no dentro do prazo chegou em 08 dias estão de parabéns. ,2018-08-01 00:00:00,2018-08-01 18:52:33
RV_283,OR_97554,5,No Title,No Comment,2018-06-11 00:00:00,2018-06-13 18:18:23
RV_284,OR_98310,5,No Title,No Comment,2018-06-30 00:00:00,2018-07-03 13:33:08
RV_285,OR_45259,5,No Title,No Comment,2018-06-07 00:00:00,2018-06-08 01:40:33
RV_286,OR_51531,5,No Title,No Comment,2018-04-21 00:00:00,2018-04-24 15:12:54
RV_287,OR_65893,5,No Title,No Comment,2017-12-19 00:00:00,2017-12-19 22:43:53
RV_288,OR_17042,4,No Title,No Comment,2018-08-07 00:00:00,2018-08-07 22:19:49
RV_289,OR_8341,5,No Title,"Tudo ok,o baratheon sempre responsável com a suas entregas.",2017-07-26 00:00:00,2017-07-27 09:16:34
RV_290,OR_65380,5,No Title,No Comment,2018-03-09 00:00:00,2018-03-09 19:35:59
RV_291,OR_22131,1,No Title,No Comment,2017-07-08 00:00:00,2017-07-08 15:56:35
RV_292,OR_8772,5,No Title,No Comment,2018-05-25 00:00:00,2018-05-25 03:45:28
RV_293,OR_66235,1,No Title,o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei,2017-07-05 00:00:00,2017-07-11 10:20:06
RV_294,OR_61548,5,No Title,No Comment,2017-12-05 00:00:00,2017-12-06 04:16:54
RV_295,OR_64525,4,No Title,No Comment,2018-02-24 00:00:00,2018-02-25 20:02:46
RV_296,OR_31550,3,No Title,No Comment,2018-03-06 00:00:00,2018-03-06 21:00:02
RV_297,OR_56245,1,No Title,E muito desordenado comprei três produtos mais não veio no dia sertões veio separado e em data separada ,2018-01-31 00:00:00,2018-02-01 02:12:01
RV_298,OR_84234,5,No Title,A,2017-09-26 00:00:00,2017-09-27 08:54:34
RV_299,OR_86306,5,otimo,entrega rapida,2018-08-07 00:00:00,2018-08-08 12:05:26
RV_300,OR_52797,4,No Title,No Comment,2018-05-19 00:00:00,2018-05-21 12:29:51
RV_301,OR_89414,4,No Title,foi bom,2017-05-16 00:00:00,2017-06-09 20:20:55
RV_302,OR_86821,5,No Title,Mercadoria certa entregue no prazo combinado. Grata,2018-02-24 00:00:00,2018-02-24 14:58:29
RV_303,OR_82880,3,No Title,No Comment,2017-12-30 00:00:00,2018-01-01 22:56:47
RV_304,OR_46597,1,No Title,", muito ruim ! ",2017-11-29 00:00:00,2017-11-29 21:28:39
RV_305,OR_1905,1,No Title,No Comment,2017-05-17 00:00:00,2017-05-21 12:41:38
RV_306,OR_unknown,1,No Title,Passou dos dias previstos.,2018-02-09 00:00:00,2018-02-14 04:13:49
RV_307,OR_88105,5,No Title,No Comment,2018-04-24 00:00:00,2018-04-25 00:24:38
RV_308,OR_91176,5,No Title,No Comment,2017-12-28 00:00:00,2017-12-30 23:43:57
RV_309,OR_3162,4,No Title,No Comment,2017-12-09 00:00:00,2017-12-12 20:32:57
RV_310,OR_20021,5,No Title,No Comment,2017-12-16 00:00:00,2017-12-17 01:51:11
RV_311,OR_60469,4,No Title,No Comment,2018-07-03 00:00:00,2018-07-04 16:17:12
RV_312,OR_42167,3,No Title,Ao fazer a compra do kit entendi que receberia 2 frascos de 60 cápsulas (cada) e não 2 frascos com 60 cápsulas no total. Só não vou devolver porque estou precisando do produto.,2018-03-30 00:00:00,2018-03-31 12:10:17
RV_313,OR_62399,4,No Title,No Comment,2017-07-27 00:00:00,2017-07-29 15:47:01
RV_314,OR_74942,5,No Title,Entrega bem antes do prazo perfeito!!,2018-08-14 00:00:00,2018-08-15 17:18:14
RV_315,OR_94417,5,10,Cada vez que compro mais fico satisfeita parabéns pela honestidade com seus clientes 👏👏👏👏?,2018-06-03 00:00:00,2018-06-04 00:38:19
RV_316,OR_17421,5,No Title,No Comment,2018-01-05 00:00:00,2018-01-07 17:50:55
RV_317,OR_7137,5,No Title,No Comment,2018-02-02 00:00:00,2018-02-03 19:22:42
RV_318,OR_44667,3,No Title,No Comment,2018-03-20 00:00:00,2018-03-23 14:35:23
RV_319,OR_65738,1,No Title,No Comment,2018-04-27 00:00:00,2018-04-27 12:17:46
RV_320,OR_50862,5,No Title,bem rapido a entrega e bom comprar com vcs,2017-10-20 00:00:00,2017-10-23 20:54:29
RV_321,OR_31595,1,No Title,Produto não recomendo não ler em nenhum dispositivo,2018-04-27 00:00:00,2018-04-28 01:49:40
RV_322,OR_91324,4,No Title,"Entrega super rápida, parabéns!",2017-05-13 00:00:00,2017-05-14 14:37:54
RV_323,OR_93576,5,No Title,No Comment,2018-03-01 00:00:00,2018-03-05 22:02:28
RV_324,OR_65492,5,No Title,No Comment,2018-08-08 00:00:00,2018-08-08 23:07:42
RV_325,OR_73817,4,recomendo,Tudo rápido e eficiente.,2018-08-12 00:00:00,2018-08-14 12:49:30
RV_326,OR_85226,4,No Title,No Comment,2017-12-19 00:00:00,2017-12-20 02:19:54
RV_327,OR_93487,4,No Title,No Comment,2017-10-03 00:00:00,2017-10-03 23:35:14
RV_328,OR_44175,5,Muito bom ,Creme maravilhoso e entrega super rápida,2018-05-10 00:00:00,2018-05-10 16:21:17
RV_329,OR_21817,5,No Title,No Comment,2018-04-27 00:00:00,2018-04-30 13:04:22
RV_330,OR_95598,5,No Title,No Comment,2017-09-19 00:00:00,2017-09-25 17:26:36
RV_331,OR_63553,1,No Title,"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver. ",2018-03-01 00:00:00,2018-03-02 12:55:24
RV_332,OR_10621,4,No Title,"Chegou hoje 
sem comentários",2018-03-31 00:00:00,2018-04-03 21:11:53
RV_333,OR_25761,1,Lamenetável...,"Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor",2018-08-23 00:00:00,2018-08-30 03:02:39
RV_334,OR_97909,5,No Title,No Comment,2018-08-18 00:00:00,2018-08-20 16:07:55
RV_335,OR_60019,5,No Title,No Comment,2017-11-10 00:00:00,2017-11-10 22:13:00
RV_336,OR_93246,5,No Title,Muito bom! Aquilo que esperava!,2017-12-05 00:00:00,2017-12-07 20:12:19
RV_337,OR_64605,2,Qualidade ruim!,A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,2018-05-19 00:00:00,2018-05-20 13:07:24
RV_338,OR_57854,3,No Title,No Comment,2017-11-24 00:00:00,2017-11-24 18:29:40
RV_339,OR_90662,3,No Title,No Comment,2017-12-23 00:00:00,2017-12-25 13:42:25
RV_340,OR_84269,5,No Title,No Comment,2018-02-01 00:00:00,2018-02-01 22:22:04
RV_341,OR_77687,5,No Title,No Comment,2017-09-19 00:00:00,2017-09-20 00:32:46
RV_342,OR_39723,3,Insatisfeito,No site o produto parece ter melhor qualidade de material e acabamento.,2018-07-06 00:00:00,2018-07-09 19:07:34
RV_343,OR_35774,5,No Title,No Comment,2017-11-24 00:00:00,2017-11-27 11:24:02
RV_344,OR_41653,5,No Title,No Comment,2018-04-11 00:00:00,2018-04-13 22:54:36
RV_345,OR_8674,5,No Title,No Comment,2018-03-04 00:00:00,2018-03-06 20:12:53
RV_346,OR_21929,5,mega recomendo,"Recebi meu produto corretamente e dentro do prazo,verificando na caixa esta tudo correto,mas ainda não montei.Produto lindo,cor perfeita,amamos.
SUPER RECOMENDO.",2018-08-10 00:00:00,2018-08-11 12:59:16
RV_347,OR_93436,3,No Title,"A embalagem deixou a desejar, por pouco o produto não foi danificado, a caixa estava toda amassada.",2018-01-12 00:00:00,2018-01-13 18:46:10
RV_348,OR_70078,5,EXCELENTE PRODUTO,Parabéns .Produto entregue bem antes do prazo.Atendeu às minhas necessidades.,2018-07-04 00:00:00,2018-07-04 22:24:25
RV_349,OR_19268,5,No Title,Recomendo.,2017-05-08 00:00:00,2017-05-08 17:29:12
RV_350,OR_44457,3,No Title,Faltaram os cabos e o manual,2018-02-27 00:00:00,2018-03-02 00:24:24
RV_351,OR_25152,5,No Title,No Comment,2017-10-21 00:00:00,2017-10-25 11:06:21
RV_352,OR_76177,1,No Title,No Comment,2017-04-20 00:00:00,2017-04-21 01:17:20
RV_353,OR_75969,5,No Title,No Comment,2018-02-06 00:00:00,2018-02-14 13:31:32
RV_354,OR_23792,4,No Title,No Comment,2018-01-13 00:00:00,2018-01-16 11:36:32
RV_355,OR_60340,5,No Title,ótimo chegou bem antes do prazo .,2017-09-01 00:00:00,2017-09-04 20:46:52
RV_356,OR_97585,5,No Title,No Comment,2017-07-13 00:00:00,2017-07-13 19:22:56
RV_357,OR_59427,3,No Title,No Comment,2017-05-27 00:00:00,2017-05-31 00:37:09
RV_358,OR_39206,5,No Title,No Comment,2017-03-08 00:00:00,2017-03-09 10:00:37
RV_359,OR_58425,5,No Title,Entregue no prazo produto muito bom.,2017-10-14 00:00:00,2017-10-17 13:50:29
RV_360,OR_35156,5,No Title,No Comment,2018-03-14 00:00:00,2018-03-14 10:56:41
RV_361,OR_13947,5,No Title,No Comment,2017-07-27 00:00:00,2017-07-28 16:57:18
RV_362,OR_40307,2,No Title,"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei.",2017-03-22 00:00:00,2017-03-22 21:35:59
RV_363,OR_98086,4,No Title,No Comment,2017-08-18 00:00:00,2017-08-19 13:16:38
RV_364,OR_96778,5,No Title,Acho q deveriam mandar por sedex ao invés de pac,2017-07-26 00:00:00,2017-07-27 00:12:23
RV_365,OR_45484,1,No Title,"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen.",2018-03-21 00:00:00,2018-03-21 15:32:51
RV_366,OR_16071,5,No Title,No Comment,2017-07-13 00:00:00,2017-07-14 13:16:52
RV_367,OR_4067,5,No Title,No Comment,2017-08-18 00:00:00,2017-08-21 12:23:58
RV_368,OR_64903,5,No Title,No Comment,2018-08-28 00:00:00,2018-08-29 02:35:31
RV_369,OR_63036,5,No Title,No Comment,2017-09-21 00:00:00,2018-02-14 10:53:24
RV_370,OR_7453,5,No Title,Lindo... Só faltou instruções da troca de pulseiras.,2018-03-18 00:00:00,2018-03-18 16:55:21
RV_371,OR_79709,4,No Title,No Comment,2018-05-10 00:00:00,2018-05-11 03:41:11
RV_372,OR_38598,5,No Title,No Comment,2017-03-15 00:00:00,2017-03-17 11:24:26
RV_373,OR_77138,5,No Title,"Produto exatamente conforme descrito.
Chegou bem antes do prazo!",2018-04-04 00:00:00,2018-04-04 21:30:47
RV_374,OR_57981,4,No Title,No Comment,2018-02-01 00:00:00,2018-02-01 20:35:08
RV_375,OR_88532,5,No Title,No Comment,2018-07-01 00:00:00,2018-07-03 19:17:11
RV_376,OR_90702,5,No Title,No Comment,2018-05-10 00:00:00,2018-05-11 16:42:29
RV_377,OR_59332,5,No Title,No Comment,2018-01-09 00:00:00,2018-01-09 23:45:46
RV_378,OR_92908,5,No Title,No Comment,2018-06-22 00:00:00,2018-06-23 13:01:12
RV_379,OR_82233,5,No Title,No Comment,2017-09-14 00:00:00,2017-09-15 01:18:58
RV_380,OR_1986,5,No Title,"O produto chegou bem antes do prazo estipulado, amei o atendimento! Super recomendo ",2017-07-26 00:00:00,2017-07-27 22:55:48
RV_381,OR_31712,1,No Title,"Não gostei do produto, material de péssima qualidade.",2017-10-08 00:00:00,2017-11-10 16:24:28
RV_382,OR_24819,1,No Title,"Dos dois produtos comprados, foi entregue apenas um!",2018-01-10 00:00:00,2018-01-11 11:54:28
RV_383,OR_74194,1,No Title,Nao compro mais na lannister. Se é parceiro da lannister ou não essa targaryen jamais uso novamente. Quando eu ler que é dessa empresa saio correndo. Um absurdo. Quase um mês para entregar. Extra.com ok,2018-02-09 00:00:00,2018-02-10 01:04:39
RV_384,OR_11074,3,No Title,Recebi corretamente o produto,2017-03-23 00:00:00,2017-03-23 22:03:17
RV_385,OR_11453,5,No Title,No Comment,2017-09-27 00:00:00,2017-10-03 12:25:10
RV_386,OR_89848,5,No Title,No Comment,2018-07-11 00:00:00,2018-07-14 02:42:00
RV_387,OR_1650,5,No Title,No Comment,2018-06-20 00:00:00,2018-06-22 21:53:48
RV_388,OR_25533,5,No Title,No Comment,2017-10-29 00:00:00,2017-10-29 19:56:55
RV_389,OR_84548,5,No Title,No Comment,2017-07-21 00:00:00,2017-07-22 00:47:50
RV_390,OR_41960,5,No Title,"recebi o produto dentro do prazo informado, ainda não utilizei.",2018-03-24 00:00:00,2018-03-27 12:24:58
RV_391,OR_42203,5,No Title,No Comment,2018-07-07 00:00:00,2018-07-09 15:31:01
RV_392,OR_76167,4,Recomendo,"O pedido chegou antes do combinado, muito bom.",2018-05-08 00:00:00,2018-05-10 17:19:17
RV_393,OR_52193,4,No Title,produto entregue conforme anunciado.,2017-09-05 00:00:00,2017-09-06 12:31:09
RV_394,OR_56191,5,No Title,No Comment,2018-02-16 00:00:00,2018-02-19 19:04:21
RV_395,OR_19347,3,nao entrega do produto,recebe apenas 01 peça do produto! estou precisando da 2 peças restante! ,2018-04-26 00:00:00,2018-04-26 13:36:47
RV_396,OR_10793,5,No Title,LOJA 10,2017-11-14 00:00:00,2017-11-16 09:21:29
RV_397,OR_73564,4,No Title,"O violão que comprei é lindo, porém a cor do adesivo não confere com a foto do ato da compra, mas aprovei.",2017-06-22 00:00:00,2017-06-22 23:54:31
RV_398,OR_15641,4,No Title,No Comment,2018-02-08 00:00:00,2018-02-10 22:17:29
RV_399,OR_31643,1,No Title,Nem fizeram a nota fiscal ,2018-01-30 00:00:00,2018-01-30 02:34:26
RV_400,OR_79414,5,No Title,"Chegou antes do prazo!
Produto excelente!",2018-03-06 00:00:00,2018-03-08 21:29:27
RV_401,OR_36989,5,No Title,No Comment,2017-11-25 00:00:00,2017-11-25 18:16:18
RV_402,OR_96745,5,No Title,No Comment,2018-05-07 00:00:00,2018-05-10 07:37:59
RV_403,OR_73427,5,No Title,No Comment,2017-09-06 00:00:00,2017-09-08 10:58:48
RV_404,OR_47485,5,No Title,No Comment,2018-08-14 00:00:00,2018-08-17 11:48:14
RV_405,OR_29675,4,recomendo,trabalho com profissionalismo das lojas lannister. indico com certeza,2018-07-01 00:00:00,2018-07-03 22:47:44
RV_406,OR_66698,5,No Title,No Comment,2018-07-27 00:00:00,2018-07-28 01:37:36
RV_407,OR_67630,5,No Title,No Comment,2018-01-16 00:00:00,2018-01-18 21:28:35
RV_408,OR_1177,3,No Title,No Comment,2017-04-05 00:00:00,2017-04-07 19:16:11
RV_409,OR_32475,1,No Title,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",2017-11-05 00:00:00,2017-11-06 13:54:54
RV_410,OR_70415,5,No Title,super recomendo o produto que é muito bom!,2017-08-17 00:00:00,2017-11-05 15:18:55
RV_411,OR_32412,5,No Title,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",2017-10-07 00:00:00,2017-10-07 23:01:25
RV_412,OR_45110,4,No Title," A loja postou o produto de e mediato o correio demorou um pouco
",2017-07-11 00:00:00,2017-07-11 23:20:14
RV_413,OR_66801,5,No Title,"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! ",2017-05-24 00:00:00,2017-05-24 23:06:01
RV_414,OR_88273,4,No Title,Muito bom desde da compra a entrega td direitinho e rapido,2017-09-09 00:00:00,2017-09-10 09:39:03
RV_415,OR_42077,5,Captador Presys Blend,Tudo ok!,2018-08-04 00:00:00,2018-08-06 12:54:45
RV_416,OR_63344,5,No Title,No Comment,2018-05-16 00:00:00,2018-05-17 11:24:09
RV_417,OR_11166,3,No Title,No Comment,2018-08-17 00:00:00,2018-08-19 19:24:52
RV_418,OR_3450,1,No Title,No Comment,2017-01-27 00:00:00,2017-01-30 17:40:30
RV_419,OR_78471,5,No Title,No Comment,2017-11-29 00:00:00,2017-11-30 11:26:53
RV_420,OR_66715,1,No Title,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,2017-12-15 00:00:00,2017-12-20 07:55:39
RV_421,OR_14117,5,No Title,Entrega e qualidade do produto de acordo com o esperado.,2017-09-12 00:00:00,2017-09-13 00:32:24
RV_422,OR_56676,5,No Title,Excelente recomendo,2018-03-27 00:00:00,2018-03-29 00:36:18
RV_423,OR_77243,3,No Title,"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
",2018-01-23 00:00:00,2018-01-24 18:21:11
RV_424,OR_86554,1,No Title,No Comment,2018-07-14 00:00:00,2018-07-15 17:03:22
RV_425,OR_68683,5,No Title,No Comment,2018-04-13 00:00:00,2018-04-15 16:12:13
RV_426,OR_23928,4,No Title,No Comment,2018-08-16 00:00:00,2018-08-16 20:49:21
RV_427,OR_56430,1,Produto pirata!,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",2018-05-22 00:00:00,2018-05-23 01:03:33
RV_428,OR_12469,4,No Title,"muito bom, recomendo o produto.",2018-04-19 00:00:00,2018-04-20 09:56:24
RV_429,OR_77170,5,No Title,No Comment,2017-05-06 00:00:00,2017-05-10 18:41:27
RV_430,OR_3682,5,No Title,No Comment,2018-07-31 00:00:00,2018-07-31 22:16:27
RV_431,OR_83988,5,produto fraco ,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,2018-05-11 00:00:00,2018-05-14 12:04:52
