order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
426,1,419,282,2017-07-26 22:05:30,249.48,16.5
427,1,335,187,2018-03-16 19:48:24,35.0,19.32
427,2,335,187,2018-03-16 19:48:24,35.0,19.32
428,1,104,93,2018-05-07 05:30:45,99.9,0.0
429,1,420,52,2018-04-12 17:50:12,14.99,8.29
430,1,421,142,2017-08-07 19:10:21,109.73,16.53
431,1,422,34,2018-02-15 13:50:23,9.0,14.1
432,1,423,283,2018-04-13 11:55:26,239.0,19.25
433,1,424,284,2017-10-26 23:14:25,13.99,16.11
434,1,425,116,2017-09-05 12:50:18,29.99,16.79
435,1,426,285,2018-05-14 00:30:56,189.99,27.41
436,1,427,23,2018-02-07 17:52:56,55.0,15.83
437,1,428,231,2018-03-22 02:50:49,58.99,15.29
438,1,429,286,2017-08-21 11:30:20,99.9,17.18
439,1,430,70,2018-08-06 02:50:16,25.99,5.31
439,2,431,70,2018-08-06 02:50:16,25.99,9.57
440,1,432,166,2018-07-09 23:20:59,107.9,18.56
441,1,433,14,2018-05-03 03:55:16,53.9,33.93
441,2,433,14,2018-05-03 03:55:16,53.9,33.93
442,1,434,14,2018-02-14 16:31:36,49.9,12.48
443,1,435,287,2017-05-18 14:15:17,185.81,17.06
444,1,436,189,2018-01-29 11:56:28,501.9,17.26
445,1,437,120,2018-03-08 19:15:26,97.9,16.94
446,1,438,18,2018-08-28 03:15:10,76.0,18.83
447,1,439,288,2017-02-02 22:02:29,15.32,18.0
448,1,440,142,2017-09-21 18:35:10,45.9,12.65
448,2,441,142,2017-09-21 18:35:10,45.9,12.71
448,3,442,142,2017-09-21 18:35:10,45.9,12.71
449,1,443,14,2018-05-09 21:30:50,53.9,0.0
449,2,443,14,2018-05-09 21:30:50,53.9,0.0
450,1,444,289,2017-11-30 17:15:51,21.99,15.1
451,1,445,74,2017-10-25 21:27:58,83.9,28.99
452,1,446,290,2018-04-10 14:30:20,49.99,8.88
453,1,447,291,2018-02-07 23:51:37,50.0,15.1
454,1,448,292,2018-05-10 03:10:23,61.2,11.15
455,1,449,293,2017-11-09 00:50:19,81.9,15.32
456,1,450,294,2017-10-13 09:49:37,79.9,12.9
457,1,451,295,2017-05-22 15:50:13,27.99,14.08
458,1,452,296,2017-05-11 22:35:11,1820.0,81.62
459,1,453,67,2017-04-03 15:25:21,15.99,14.52
460,1,454,18,2018-02-20 11:55:56,240.0,14.7
461,1,455,110,2017-11-01 03:08:40,89.99,38.47
462,1,456,105,2017-03-19 23:23:23,399.9,13.41
463,1,457,294,2017-11-21 17:08:27,89.9,17.88
463,2,458,294,2017-11-21 17:08:27,89.9,17.88
464,1,459,187,2017-10-04 01:28:14,78.0,21.35
465,1,460,297,2018-07-11 15:30:43,28.8,8.36
466,1,461,52,2018-06-14 09:11:16,67.99,8.88
467,1,462,298,2017-06-26 20:23:22,65.0,25.73
468,1,463,38,2018-04-26 19:30:43,89.99,18.21
469,1,464,299,2017-10-26 19:35:26,104.99,17.98
470,1,465,300,2017-11-02 22:10:14,13.99,7.78
471,1,466,301,2017-07-20 12:35:15,3.49,16.79
471,2,466,301,2017-07-20 12:35:15,3.49,16.79
472,1,467,285,2018-05-22 19:50:36,29.99,16.32
473,1,218,146,2017-04-24 19:45:11,16.9,10.96
474,1,468,302,2018-08-13 23:30:11,63.0,23.35
474,2,469,158,2018-08-13 23:30:11,89.0,23.35
475,1,470,303,2018-08-03 11:45:10,159.0,19.21
476,1,471,82,2017-10-30 22:49:21,99.99,16.95
477,1,472,42,2017-02-10 19:12:50,23.89,8.72
478,1,473,279,2018-01-23 00:37:23,21.99,15.1
479,1,474,88,2018-02-01 14:22:15,188.0,16.07
480,1,475,304,2017-06-22 13:55:18,109.9,13.11
481,1,476,305,2018-08-15 21:30:14,59.9,14.73
482,1,477,48,2017-12-07 11:17:32,139.9,16.74
483,1,403,28,2018-04-13 10:30:30,28.49,18.23
484,1,478,37,2017-07-20 02:24:20,154.91,46.67
484,2,478,37,2017-07-20 02:24:20,154.91,46.67
485,1,479,38,2017-07-24 18:05:44,99.99,11.9
486,1,480,306,2017-08-01 17:50:17,27.9,3.81
486,2,32,32,2017-08-01 17:50:17,21.33,25.39
487,1,481,307,2018-08-01 14:25:12,504.0,19.72
488,1,482,20,2018-01-10 14:32:12,25.0,14.1
489,1,483,308,2018-03-19 04:28:31,54.9,23.31
489,2,483,308,2018-03-19 04:28:31,54.9,23.31
489,3,483,308,2018-03-19 04:28:31,54.9,23.31
489,4,483,308,2018-03-19 04:28:31,54.9,23.31
490,1,484,304,2017-08-24 19:24:32,5.53,11.85
490,2,484,304,2017-08-24 19:24:32,5.53,11.85
490,3,484,304,2017-08-24 19:24:32,5.53,11.85
490,4,484,304,2017-08-24 19:24:32,5.53,11.85
490,5,484,304,2017-08-24 19:24:32,5.53,11.85
491,1,485,309,2018-06-18 14:04:57,127.45,23.69
492,1,486,310,2018-05-03 03:15:13,29.0,8.88
493,1,487,311,2018-06-28 23:17:55,19.9,18.24
494,1,488,312,2018-08-09 09:30:07,135.0,23.75
495,1,217,173,2018-05-15 13:11:00,119.9,15.72
496,1,489,269,2017-11-08 02:31:06,30.0,12.69
496,2,489,269,2017-11-08 02:31:06,30.0,12.69
497,1,490,34,2018-02-01 11:01:17,14.4,14.1
498,1,491,313,2018-02-05 11:31:19,79.99,14.31
499,1,492,240,2017-04-13 20:30:20,129.9,18.34
500,1,493,21,2018-01-24 14:55:57,37.99,7.78
501,1,494,230,2017-11-30 22:48:38,79.0,15.3
502,1,495,63,2018-05-17 15:30:57,219.9,20.51
503,1,496,106,2017-09-14 20:10:20,19.9,12.69
504,1,497,162,2017-03-10 09:35:21,169.0,20.09
504,2,498,162,2017-03-10 09:35:21,147.9,16.71
505,1,499,167,2018-08-13 22:50:19,211.05,14.14
506,1,500,314,2017-09-21 10:10:22,610.0,37.54
507,1,501,106,2018-01-18 21:10:52,129.0,38.45
508,1,502,156,2018-01-04 13:49:27,16.0,7.78
509,1,503,315,2018-06-21 14:03:58,189.0,53.11
510,1,504,316,2018-06-21 03:57:28,12.99,18.23
511,1,505,317,2017-11-13 21:51:25,109.9,11.97
512,1,506,23,2018-08-01 20:00:18,29.0,15.3
513,1,507,317,2018-01-31 02:38:30,159.9,8.37
514,1,508,294,2018-05-28 12:59:20,59.9,9.26
515,1,509,105,2017-04-12 22:10:11,292.9,26.54
516,1,510,318,2017-02-04 13:06:05,143.0,94.98
516,2,510,318,2017-02-04 13:06:05,143.0,94.98
517,1,222,146,2017-10-10 03:03:50,52.9,9.09
518,1,511,234,2017-09-18 13:50:21,99.9,25.54
519,1,130,113,2017-06-20 02:30:31,49.0,34.15
520,1,512,142,2017-03-01 12:10:14,99.9,24.9
521,1,513,269,2017-08-10 00:30:20,32.5,15.1
522,1,514,319,2017-11-27 03:48:25,15.0,7.78
523,1,515,13,2017-07-06 12:34:31,230.0,16.36
524,1,516,320,2018-06-27 14:00:04,79.99,9.76
525,1,517,321,2018-02-14 21:27:56,29.99,7.78
526,1,518,250,2017-06-22 09:25:09,219.99,15.14
527,1,519,11,2017-06-13 13:30:39,59.99,7.78
528,1,520,322,2018-05-09 10:57:01,120.0,7.87
529,1,521,35,2018-03-22 03:31:08,139.0,23.55
530,1,522,323,2017-05-22 03:25:21,149.9,8.3
531,1,523,324,2018-04-24 16:55:40,139.0,22.68
532,1,38,38,2017-04-19 01:50:09,99.99,12.09
533,1,524,325,2018-01-29 21:59:51,299.0,22.58
533,2,524,325,2018-01-29 21:59:51,299.0,22.58
534,1,124,38,2017-04-13 02:43:18,129.99,17.65
535,1,394,268,2018-01-15 11:32:33,379.0,36.96
536,1,525,23,2017-09-08 10:25:18,49.0,11.85
537,1,526,138,2017-12-01 09:38:26,129.9,16.67
538,1,527,104,2017-10-10 20:35:24,36.9,34.15
539,1,528,326,2017-01-18 16:35:59,45.0,17.19
540,1,529,327,2017-09-21 14:10:19,45.0,7.78
541,1,530,52,2018-02-01 19:33:22,29.99,7.78
542,1,531,223,2018-06-07 18:30:42,84.9,18.52
543,1,234,53,2018-01-09 11:19:25,75.0,20.02
544,1,487,311,2018-07-25 04:35:18,19.0,18.23
545,1,532,90,2017-07-11 17:13:56,34.99,7.78
546,1,533,328,2017-06-29 11:08:35,59.9,21.26
547,1,534,237,2017-09-06 04:30:50,85.9,17.85
548,1,535,329,2018-05-04 20:10:48,64.9,19.42
549,1,536,88,2018-03-23 13:49:35,219.0,24.11
550,1,537,257,2017-10-23 09:07:28,138.0,25.81
551,1,538,146,2017-10-23 15:34:34,30.9,15.1
552,1,539,151,2017-07-13 02:05:22,31.9,16.79
553,1,540,86,2017-07-17 16:15:24,71.0,10.7
553,2,541,330,2017-07-17 16:15:24,101.0,26.75
554,1,169,143,2018-01-03 04:32:07,45.9,7.78
555,1,542,331,2017-08-21 22:55:19,35.0,16.11
555,2,542,331,2017-08-21 22:55:19,35.0,16.11
556,1,543,13,2017-12-20 16:54:49,59.9,15.17
557,1,544,48,2017-12-21 12:14:46,59.9,9.34
558,1,545,332,2018-05-21 17:54:29,49.8,7.39
558,2,545,332,2018-05-21 17:54:29,49.8,7.39
559,1,546,333,2018-04-02 04:08:18,7.5,7.39
559,2,546,333,2018-04-02 04:08:18,7.5,7.39
560,1,547,13,2017-06-01 02:50:20,89.9,15.33
560,2,548,13,2017-06-01 02:50:20,76.9,15.34
561,1,549,52,2018-06-18 23:58:27,24.99,15.28
562,1,234,53,2018-03-15 02:10:45,69.9,17.4
563,1,550,321,2018-02-20 00:07:40,29.99,34.15
564,1,551,88,2017-11-23 20:46:08,234.9,16.39
565,1,552,334,2018-03-09 18:31:16,159.9,25.96
566,1,14,14,2018-01-10 23:17:29,49.9,17.6
567,1,553,294,2017-11-17 20:35:26,24.9,9.09
567,2,554,294,2017-11-17 20:35:26,24.9,9.09
568,1,555,175,2017-03-22 16:29:32,162.0,11.74
569,1,556,335,2018-08-03 15:31:18,43.9,18.41
570,1,557,13,2018-07-13 11:08:06,189.0,23.25
571,1,558,329,2017-12-04 03:23:36,14.9,15.1
572,1,559,11,2017-05-18 21:45:17,56.99,15.15
573,1,560,73,2017-09-07 22:31:42,75.0,16.16
574,1,561,175,2017-10-25 15:35:35,39.49,8.27
574,2,561,175,2017-10-25 15:35:35,39.49,8.27
575,1,562,27,2017-10-19 13:35:20,44.9,15.11
576,1,563,121,2018-06-28 11:58:10,29.9,18.31
577,1,564,1,2017-07-31 14:35:11,55.9,9.94
578,1,565,336,2018-07-05 02:52:29,66.0,43.4
579,1,566,337,2018-08-19 21:44:05,139.9,9.09
579,2,567,337,2018-08-19 21:44:05,139.9,29.07
580,1,568,338,2018-04-09 18:49:48,56.8,18.28
581,1,569,339,2018-01-18 16:09:43,190.9,17.1
582,1,570,340,2017-11-13 02:55:19,89.0,25.65
583,1,571,341,2017-11-29 23:31:30,129.9,38.46
584,1,572,342,2018-08-24 09:55:20,139.9,27.96
585,1,88,1,2017-08-16 12:30:15,132.9,20.17
586,1,573,343,2018-06-22 12:31:17,359.98,85.59
586,2,573,343,2018-06-22 12:31:17,359.98,85.59
587,1,574,184,2018-06-19 20:21:52,209.99,57.94
588,1,575,344,2018-07-31 07:35:09,154.9,15.39
589,1,576,269,2018-06-22 02:31:16,44.0,12.97
590,1,577,345,2018-05-29 02:15:30,195.0,14.49
591,1,437,120,2018-01-11 18:06:39,97.9,16.94
592,1,578,346,2017-09-08 16:10:14,49.9,35.67
593,1,579,347,2018-06-04 17:30:36,579.99,16.96
594,1,580,348,2017-11-22 16:08:57,59.99,12.76
595,1,581,349,2018-08-07 17:30:19,399.9,21.71
596,1,582,350,2017-12-18 03:57:24,42.9,15.1
597,1,583,351,2018-01-05 02:12:41,320.0,58.91
598,1,584,240,2018-02-15 13:08:12,159.9,28.5
599,1,585,37,2018-01-08 22:14:22,133.9,29.34
600,1,586,18,2018-05-15 04:31:23,148.0,15.13
601,1,587,11,2017-11-16 11:27:21,56.99,8.72
602,1,263,352,2018-03-29 02:27:57,47.65,7.39
603,1,588,353,2018-04-06 04:10:16,93.0,8.0
604,1,589,82,2017-11-07 04:06:21,349.99,18.53
605,1,590,24,2017-08-16 14:23:38,75.9,7.79
606,1,591,354,2017-04-06 17:02:31,109.9,24.05
607,1,592,127,2017-07-31 20:23:21,99.99,13.72
608,1,593,187,2018-05-16 03:30:51,35.0,19.32
608,2,593,187,2018-05-16 03:30:51,35.0,19.32
609,1,594,92,2017-10-20 14:27:29,249.99,18.0
610,1,595,355,2017-12-01 15:58:17,152.0,15.81
611,1,596,13,2018-06-13 22:19:26,79.9,27.51
612,1,597,72,2018-04-01 22:07:13,138.0,29.23
613,1,598,356,2017-05-25 14:30:17,51.0,15.11
614,1,599,357,2017-04-11 11:22:51,738.9,25.62
615,1,600,358,2018-04-10 05:28:16,69.9,8.88
616,1,601,359,2017-03-29 20:02:41,579.0,24.5
616,2,601,359,2017-03-29 20:02:41,579.0,24.5
616,3,601,359,2017-03-29 20:02:41,579.0,24.5
617,1,602,360,2018-08-01 03:23:45,79.9,38.83
618,1,603,361,2018-06-21 15:31:50,139.99,58.11
619,1,604,22,2018-04-26 20:49:07,149.94,57.31
620,1,605,197,2017-09-21 12:05:14,299.99,14.35
621,1,606,260,2018-01-29 13:01:04,168.8,8.44
622,1,607,151,2018-06-08 02:55:43,12.9,7.71
623,1,608,362,2017-05-25 17:50:20,199.9,13.69
623,2,609,363,2017-05-25 17:50:20,187.2,20.54
624,1,610,21,2018-01-24 10:17:29,34.99,15.1
625,1,611,304,2018-01-29 10:59:10,42.9,15.1
626,1,612,187,2017-12-01 21:13:35,69.99,9.36
626,2,612,187,2017-12-01 21:13:35,69.99,9.36
627,1,613,364,2018-08-14 18:44:19,39.0,15.37
628,1,614,123,2018-03-07 13:30:37,109.9,12.72
629,1,615,365,2017-09-20 18:50:59,12.88,8.27
630,1,616,366,2017-02-18 18:47:17,309.9,17.38
631,1,617,367,2017-11-09 15:15:23,39.0,16.6
632,1,618,338,2018-07-23 07:55:10,84.99,18.7
633,1,619,30,2018-03-07 11:14:38,465.0,34.69
634,1,330,108,2018-05-03 04:15:24,139.77,8.74
635,1,620,368,2018-06-12 11:54:52,84.9,13.03
635,2,620,368,2018-06-12 11:54:52,84.9,13.03
636,1,621,369,2018-03-29 02:15:56,109.99,19.74
637,1,287,53,2018-07-20 19:22:44,150.0,44.97
638,1,622,348,2017-06-02 16:02:58,49.99,16.17
638,2,623,370,2017-06-02 16:02:58,59.0,10.68
639,1,14,14,2017-12-06 00:25:28,59.0,17.66
640,1,624,371,2018-01-22 19:37:27,99.9,21.19
641,1,625,372,2018-03-16 17:10:45,79.9,15.41
642,1,626,373,2018-03-16 15:38:46,104.9,24.86
643,1,627,374,2018-07-03 02:15:53,68.9,18.28
644,1,628,375,2018-01-16 09:08:29,110.0,15.52
645,1,629,175,2018-08-08 14:10:16,25.89,22.98
646,1,630,146,2018-03-07 23:31:13,39.9,15.1
647,1,222,146,2017-06-29 22:30:14,52.9,11.87
648,1,631,376,2018-03-19 15:35:37,29.99,12.79
649,1,632,269,2018-01-15 17:08:23,46.55,12.69
650,1,633,377,2018-01-09 19:27:03,629.9,21.66
651,1,634,378,2017-11-16 02:46:31,120.9,41.92
652,1,635,13,2018-02-06 14:01:52,109.9,25.61
653,1,636,379,2017-01-21 19:55:40,44.6,14.52
654,1,637,22,2018-02-20 15:11:35,192.97,33.59
654,2,637,22,2018-02-20 15:11:35,192.97,33.59
654,3,637,22,2018-02-20 15:11:35,192.97,33.59
655,1,638,380,2017-03-02 22:42:03,59.9,9.41
655,2,638,380,2017-03-02 22:42:03,59.9,9.41
656,1,639,175,2017-12-28 20:14:24,57.49,9.94
657,1,640,18,2017-06-13 13:41:22,158.0,18.36
658,1,641,294,2017-06-05 04:50:24,39.9,12.69
659,1,642,381,2017-03-28 22:04:02,101.99,19.41
660,1,643,168,2018-03-30 11:27:55,25.0,11.15
661,1,644,279,2018-02-28 14:50:40,21.99,15.1
661,2,644,279,2018-02-28 14:50:40,21.99,15.1
662,1,645,382,2018-08-29 15:50:16,359.0,25.66
663,1,646,108,2018-02-16 18:08:13,157.77,14.85
664,1,13,13,2017-05-24 10:42:27,89.9,12.13
664,2,13,13,2017-05-24 10:42:27,89.9,12.13
665,1,116,14,2018-03-14 12:15:23,53.9,56.93
666,1,647,383,2017-08-02 20:50:19,15.9,16.79
667,1,648,384,2017-03-13 19:35:12,339.99,12.99
668,1,649,33,2018-08-17 17:50:18,13.47,18.23
669,1,650,10,2018-07-02 05:12:58,103.99,31.6
670,1,651,123,2017-06-30 18:05:15,109.9,18.02
671,1,652,385,2017-12-06 22:18:02,59.9,35.74
672,1,653,205,2017-09-14 16:55:11,17.9,15.1
673,1,654,43,2017-04-13 18:45:12,59.99,11.81
674,1,655,290,2017-11-30 20:31:47,239.99,17.44
675,1,656,386,2017-10-19 11:06:09,70.9,16.94
676,1,657,383,2018-03-02 11:31:11,78.9,17.8
677,1,658,387,2018-03-28 23:27:34,35.89,18.23
678,1,443,14,2017-11-30 04:30:35,49.0,13.41
679,1,659,289,2017-05-30 20:22:49,16.9,7.78
680,1,660,388,2018-04-06 17:10:25,274.95,26.04
681,1,661,385,2017-08-18 03:30:12,59.9,16.86
682,1,662,33,2017-08-10 07:55:11,19.99,7.78
683,1,663,106,2018-01-29 13:57:28,89.0,17.87
684,1,664,389,2017-10-19 20:20:24,398.0,29.11
684,2,664,389,2017-10-19 20:20:24,398.0,29.11
685,1,80,74,2017-07-13 21:30:16,106.9,38.3
686,1,665,39,2018-04-03 02:47:35,24.89,22.06
687,1,666,294,2018-06-14 21:16:02,44.9,8.64
688,1,130,113,2017-08-22 11:35:13,89.0,17.06
688,2,130,113,2017-08-22 11:35:13,89.0,17.06
689,1,667,390,2018-07-25 20:43:14,60.0,25.24
689,2,668,391,2018-07-23 20:43:14,36.23,2.27
690,1,669,106,2018-08-30 20:15:07,79.0,59.78
691,1,670,219,2017-09-21 11:03:39,73.0,15.26
692,1,671,392,2018-02-12 10:11:45,109.9,12.72
693,1,672,180,2017-08-31 19:31:26,18.9,14.1
694,1,673,29,2017-07-27 14:50:15,329.9,46.39
695,1,674,205,2017-09-28 19:35:08,17.9,16.79
696,1,675,393,2018-04-19 13:14:06,75.0,14.62
697,1,676,294,2018-08-21 23:43:59,219.9,27.84
698,1,677,394,2018-07-05 02:53:22,34.0,13.54
699,1,678,22,2017-11-09 15:10:11,114.94,34.16
700,1,679,34,2018-03-14 09:48:22,13.65,18.23
701,1,680,395,2018-04-12 11:55:19,52.0,15.21
702,1,681,176,2017-05-18 01:30:11,229.9,43.98
703,1,682,108,2018-03-26 12:56:36,147.2,18.91
704,1,683,113,2017-05-15 09:31:57,75.0,16.23
705,1,684,396,2018-02-01 09:17:20,48.9,12.69
706,1,685,278,2017-08-16 10:25:08,151.99,17.77
707,1,686,394,2018-07-04 02:55:13,69.9,14.88
708,1,687,383,2017-11-16 02:47:38,28.9,16.11
709,1,688,15,2018-04-18 08:31:16,149.9,23.63
710,1,689,54,2018-08-23 22:05:16,79.9,9.07
711,1,690,397,2017-08-30 11:30:18,92.65,12.99
711,2,690,397,2017-08-30 11:30:18,92.65,12.99
712,1,691,274,2018-04-16 03:55:21,150.0,20.02
713,1,333,22,2017-02-22 15:22:39,119.99,21.29
714,1,692,111,2017-10-10 22:35:27,33.6,15.1
715,1,693,172,2017-06-02 20:15:19,39.9,17.6
715,2,693,172,2017-06-02 20:15:19,39.9,17.6
716,1,694,97,2017-08-01 08:05:22,169.99,16.63
717,1,695,398,2018-04-11 12:35:20,16.0,7.87
718,1,696,207,2018-02-14 23:48:16,118.9,12.04
719,1,697,399,2018-05-04 10:15:31,51.4,14.59
720,1,698,400,2017-11-30 00:52:45,184.99,16.05
721,1,699,401,2017-09-21 19:25:12,76.1,20.02
722,1,700,402,2017-11-06 11:09:50,98.0,12.69
723,1,701,403,2017-08-07 18:55:11,49.9,11.85
723,2,701,403,2017-08-07 18:55:11,49.9,11.85
724,1,427,23,2018-05-03 07:52:26,55.0,12.83
725,1,702,376,2018-01-18 09:50:29,19.0,14.1
726,1,703,40,2018-07-03 10:15:12,24.98,12.84
727,1,704,180,2017-06-05 04:30:25,48.99,15.1
728,1,290,205,2018-02-07 20:14:01,19.9,12.48
728,2,290,205,2018-02-07 20:14:01,19.9,12.48
729,1,705,404,2018-04-24 22:31:03,138.0,25.78
730,1,706,111,2018-02-21 14:10:35,27.3,11.85
731,1,239,143,2017-11-08 02:31:12,45.9,15.1
732,1,707,405,2018-01-25 21:41:15,99.9,16.46
733,1,708,230,2017-04-03 20:55:15,285.9,17.21
734,1,709,406,2017-03-29 17:50:23,46.3,18.63
735,1,710,407,2018-08-17 16:31:27,135.9,16.02
736,1,711,70,2018-04-05 11:55:35,55.0,8.64
737,1,712,146,2017-05-05 02:43:03,32.9,10.96
738,1,244,22,2017-12-25 22:31:54,114.6,18.52
739,1,713,408,2018-05-17 18:13:28,47.9,19.32
740,1,714,23,2018-06-26 19:30:29,78.0,18.65
741,1,378,257,2017-11-06 13:10:24,165.0,68.13
742,1,455,110,2018-02-09 18:50:33,120.0,45.3
743,1,715,105,2017-01-28 18:44:53,59.9,14.59
744,1,716,23,2018-08-23 06:09:50,99.0,15.79
745,1,717,409,2018-05-22 22:55:50,59.9,8.29
746,1,718,74,2018-03-23 12:10:24,41.95,14.43
747,1,719,105,2018-07-13 19:10:17,199.9,20.59
748,1,720,410,2018-07-11 21:30:20,79.8,7.82
749,1,721,411,2018-05-08 09:31:23,330.0,14.7
750,1,45,13,2018-01-03 17:35:20,69.9,17.74
751,1,722,412,2018-02-08 02:55:52,29.9,15.1
752,1,723,391,2017-09-25 10:35:22,48.65,17.6
753,1,264,20,2017-12-15 01:19:24,39.9,11.73
754,1,724,413,2018-05-24 14:59:28,113.89,23.38
755,1,725,414,2018-05-11 11:09:44,195.0,23.91
756,1,726,172,2018-01-24 09:50:04,49.95,16.11
757,1,727,294,2018-01-12 15:54:20,29.9,15.1
758,1,728,142,2017-10-05 12:55:14,72.9,35.83
759,1,729,29,2017-07-14 14:23:25,38.5,19.88
760,1,730,18,2018-05-24 08:16:03,106.0,13.18
761,1,731,415,2018-08-24 11:05:25,1240.0,102.63
762,1,732,416,2018-07-30 03:15:18,105.0,23.89
763,1,733,417,2018-08-27 06:45:07,24.99,17.98
764,1,239,143,2017-07-13 20:35:16,39.9,8.72
765,1,443,14,2017-11-30 18:54:28,49.0,17.64
765,2,443,14,2017-11-30 18:54:28,49.0,17.64
766,1,734,418,2018-08-19 21:45:13,39.99,18.38
767,1,735,419,2017-09-08 18:04:25,28.9,13.37
768,1,736,420,2017-06-02 02:50:28,1799.0,27.34
769,1,737,11,2017-08-02 21:55:17,56.99,17.68
770,1,738,421,2018-03-09 10:35:48,59.9,11.92
771,1,739,33,2018-02-28 22:55:29,12.67,7.78
772,1,740,422,2018-08-21 07:04:20,18.9,7.39
773,1,741,423,2018-07-02 00:31:04,27.9,19.39
774,1,742,406,2017-07-19 22:15:18,98.8,17.94
775,1,743,424,2017-02-12 13:10:22,29.99,21.82
776,1,744,425,2017-12-04 14:30:56,72.6,17.76
777,1,745,22,2018-02-08 00:28:10,139.94,17.71
778,1,746,260,2018-05-04 11:30:26,284.8,9.18
779,1,747,426,2018-05-30 10:55:26,199.0,14.3
780,1,748,427,2018-07-11 16:31:25,125.0,18.98
781,1,749,86,2018-06-14 09:52:03,32.0,8.88
782,1,750,327,2018-01-03 10:10:33,149.0,14.79
783,1,11,11,2018-04-20 18:55:36,59.99,16.39
784,1,751,111,2017-11-30 05:31:11,13.3,8.11
785,1,752,428,2017-07-05 02:45:31,84.9,27.44
786,1,753,230,2017-06-20 04:43:01,329.0,15.32
787,1,754,74,2017-12-12 02:50:29,83.9,28.99
788,1,755,429,2018-03-01 15:27:26,559.99,19.36
789,1,756,430,2017-11-22 18:15:46,109.0,8.35
789,2,756,430,2017-11-22 18:15:46,109.0,8.35
789,3,756,430,2017-11-22 18:15:46,109.0,8.35
790,1,757,431,2017-12-06 03:31:20,25.0,14.1
791,1,758,187,2018-01-02 16:22:01,38.4,19.84
791,2,758,187,2018-01-02 16:22:01,38.4,19.84
792,1,759,432,2018-08-14 01:04:13,109.9,8.93
793,1,678,433,2017-04-10 22:10:16,129.96,29.1
794,1,760,216,2018-08-27 10:55:11,59.9,17.63
795,1,761,13,2018-06-12 20:59:11,76.9,14.63
796,1,762,294,2017-12-05 14:58:38,99.9,17.95
797,1,763,434,2018-03-14 14:30:28,133.0,22.99
797,2,763,434,2018-03-14 14:30:28,133.0,22.99
798,1,764,266,2017-10-19 14:09:23,34.9,15.11
799,1,765,82,2016-10-12 04:44:23,249.99,10.74
799,2,765,82,2016-10-12 04:44:23,249.99,10.74
800,1,766,435,2017-09-26 05:15:07,179.49,9.45
801,1,767,436,2016-10-17 19:01:41,51.5,14.53
802,1,768,338,2018-03-08 13:30:33,84.99,12.09
803,1,769,437,2017-11-30 01:53:42,479.0,55.36
804,1,354,187,2017-11-03 16:49:35,38.4,12.69
804,2,354,187,2017-11-03 16:49:35,38.4,12.69
804,3,354,187,2017-11-03 16:49:35,38.4,12.69
805,1,726,172,2017-07-18 15:32:13,49.95,11.85
806,1,770,21,2017-12-27 08:50:02,24.99,15.1
807,1,539,151,2017-06-26 11:15:30,31.9,16.79
808,1,771,53,2017-12-20 09:52:40,32.0,17.63
809,1,772,187,2018-07-26 21:55:52,70.0,27.26
810,1,11,11,2018-03-23 19:48:07,59.99,8.88
811,1,773,438,2017-10-13 20:35:23,22.9,14.1
812,1,774,439,2018-04-17 16:51:09,49.9,11.62
813,1,775,440,2018-04-05 15:27:53,989.0,28.63
814,1,776,441,2018-07-25 14:55:14,45.97,13.9
815,1,777,442,2018-08-22 21:29:41,40.75,22.23
816,1,778,294,2018-06-27 17:35:20,99.9,12.19
817,1,779,443,2018-03-13 12:20:24,99.9,13.82
818,1,461,52,2018-06-19 22:59:00,67.99,52.83
819,1,42,13,2018-02-12 11:49:52,92.0,13.66
820,1,278,53,2018-06-11 00:30:19,45.0,7.39
821,1,780,106,2018-01-18 17:28:45,99.0,13.71
822,1,781,444,2018-06-11 12:11:47,57.2,12.84
823,1,267,11,2018-01-22 16:09:04,89.99,16.39
824,1,782,445,2018-06-18 03:13:19,29.9,13.71
825,1,783,146,2018-08-27 14:55:15,24.9,18.27
826,1,784,9,2017-03-15 21:17:43,76.49,9.53
827,1,437,120,2018-05-14 12:55:31,103.9,14.33
828,1,785,446,2018-08-20 12:50:19,550.0,98.77
829,1,786,22,2018-04-10 03:55:46,149.99,21.09
830,1,787,447,2017-11-10 13:07:08,32.99,21.15
831,1,788,65,2018-08-13 17:30:20,119.0,27.13
832,1,789,258,2018-02-02 12:52:24,35.9,11.85
833,1,790,73,2018-03-27 02:50:50,89.0,17.53
834,1,791,448,2017-11-14 21:26:31,146.99,16.66
835,1,792,449,2018-03-08 02:15:42,50.0,19.59
836,1,793,57,2017-05-23 04:05:19,59.0,25.69
837,1,621,369,2018-04-23 04:54:27,109.99,23.25
837,2,794,2,2018-04-23 04:54:27,38.9,16.56
837,3,795,369,2018-04-23 04:54:27,109.9,19.76
838,1,796,22,2017-06-28 16:30:10,259.99,66.63
839,1,797,126,2017-06-22 02:15:17,59.0,16.17
840,1,798,73,2018-04-09 05:48:29,69.0,13.84
841,1,799,450,2017-04-19 02:43:05,89.99,22.1
842,1,800,106,2017-12-14 17:50:26,79.0,32.49
842,2,801,106,2017-12-14 17:50:26,99.0,3.25
843,1,802,237,2018-01-05 01:28:00,149.9,21.54
844,1,803,49,2017-09-29 10:10:20,139.9,22.85
845,1,804,34,2018-03-29 23:15:27,12.25,7.39
