customer_id,customer_zip_code_prefix,customer_city,customer_state,customer_state_encoded,customer_city_encoded
CUS_607,22755,rio de janeiro,RJ,18,3155
CUS_608,28051,campos dos goytacazes,RJ,18,740
CUS_609,17512,marilia,SP,25,2240
CUS_610,35900,itabira,MG,10,1741
CUS_611,18070,sorocaba,SP,25,3758
CUS_612,23040,rio de janeiro,RJ,18,3155
CUS_613,4617,sao paulo,SP,25,3597
CUS_614,78540,claudia,MT,12,964
CUS_615,88045,florianopolis,SC,23,1358
CUS_616,21240,rio de janeiro,RJ,18,3155
CUS_617,7072,guarulhos,SP,25,1529
CUS_618,9531,sao caetano do sul,SP,25,3433
CUS_619,30881,belo horizonte,MG,10,453
CUS_620,22780,rio de janeiro,RJ,18,3155
CUS_621,2452,sao paulo,SP,25,3597
CUS_622,35660,para de minas,MG,10,2665
CUS_623,24240,niteroi,RJ,18,2461
CUS_624,14530,miguelopolis,SP,25,2304
CUS_625,14745,terra roxa,SP,25,3853
CUS_626,13140,paulinia,SP,25,2744
CUS_627,38442,araguari,MG,10,246
CUS_628,32145,contagem,MG,10,1041
CUS_629,22775,rio de janeiro,RJ,18,3155
CUS_630,12288,cacapava,SP,25,615
CUS_631,88505,lages,SC,23,2034
CUS_632,72210,brasilia,DF,6,558
CUS_633,23090,rio de janeiro,RJ,18,3155
CUS_634,6824,embu das artes,SP,25,1249
CUS_635,28997,saquarema,RJ,18,3649
CUS_636,21550,rio de janeiro,RJ,18,3155
CUS_637,13482,limeira,SP,25,2098
CUS_638,92425,canoas,RS,22,772
CUS_639,3805,sao paulo,SP,25,3597
CUS_640,15010,sao jose do rio preto,SP,25,3549
CUS_641,12081,taubate,SP,25,3825
CUS_642,60055,fortaleza,CE,5,1374
CUS_643,15775,santa fe do sul,SP,25,3288
CUS_644,7700,caieiras,SP,25,652
CUS_645,3575,sao paulo,SP,25,3597
CUS_646,23810,itaguai,RJ,18,1755
CUS_647,36800,carangola,MG,10,818
CUS_648,39648,chapada do norte,MG,10,934
CUS_649,13063,campinas,SP,25,707
CUS_650,87900,loanda,PR,17,2110
CUS_651,14409,franca,SP,25,1382
CUS_652,27470,passa tres,RJ,18,2717
CUS_653,18190,aracoiaba da serra,SP,25,236
CUS_654,26022,nova iguacu,RJ,18,2506
CUS_655,91751,porto alegre,RS,22,2964
CUS_656,29305,cachoeiro de itapemirim,ES,7,632
CUS_657,24812,itaborai,RJ,18,1744
CUS_658,36047,juiz de fora,MG,10,2005
CUS_659,13486,limeira,SP,25,2098
CUS_660,28495,aperibe,RJ,18,213
CUS_661,29090,vitoria,ES,7,4087
CUS_662,20230,rio de janeiro,RJ,18,3155
CUS_663,3429,sao paulo,SP,25,3597
CUS_664,89280,sao bento do sul,SC,23,3424
CUS_665,26013,nova iguacu,RJ,18,2506
CUS_666,13339,indaiatuba,SP,25,1663
CUS_667,96211,rio grande,RS,22,3167
CUS_668,95097,caxias do sul,RS,22,900
CUS_669,18550,boituva,SP,25,501
CUS_670,25963,teresopolis,RJ,18,3845
CUS_671,12995,pinhalzinho,SP,25,2851
CUS_672,56312,petrolina,PE,15,2814
CUS_673,3178,sao paulo,SP,25,3597
CUS_674,59063,natal,RN,19,2442
CUS_675,9950,diadema,SP,25,1172
CUS_676,80230,curitiba,PR,17,1143
CUS_677,1526,sao paulo,SP,25,3597
CUS_678,9030,santo andre,SP,25,3375
CUS_679,8431,sao paulo,SP,25,3597
CUS_680,8686,suzano,SP,25,3770
CUS_681,18900,santa cruz do rio pardo,SP,25,3281
CUS_682,47800,barreiras,BA,4,418
CUS_683,13845,mogi-guacu,SP,25,2343
CUS_684,4313,sao paulo,SP,25,3597
CUS_685,88085,florianopolis,SC,23,1358
CUS_686,39480,januaria,MG,10,1924
CUS_687,27170,ipiabas,RJ,18,1692
CUS_688,76105,firminopolis,GO,8,1344
CUS_689,89227,joinville,SC,23,1989
CUS_690,20530,rio de janeiro,RJ,18,3155
CUS_691,6414,barueri,SP,25,430
CUS_692,13733,mococa,SP,25,2338
CUS_693,30882,belo horizonte,MG,10,453
CUS_694,4297,sao paulo,SP,25,3597
CUS_695,23058,rio de janeiro,RJ,18,3155
CUS_696,85139,vitoria,PR,17,4087
CUS_697,29057,vitoria,ES,7,4087
CUS_698,27600,valenca,RJ,18,3998
CUS_699,89900,sao miguel do oeste,SC,23,3592
CUS_700,26210,nova iguacu,RJ,18,2506
CUS_701,14405,franca,SP,25,1382
CUS_702,40323,salvador,BA,4,3247
CUS_703,74825,goiania,GO,8,1445
CUS_704,3423,sao paulo,SP,25,3597
CUS_705,20561,rio de janeiro,RJ,18,3155
CUS_706,9614,sao bernardo do campo,SP,25,3428
CUS_707,13840,mogi-guacu,SP,25,2343
CUS_708,2410,sao paulo,SP,25,3597
CUS_709,13346,indaiatuba,SP,25,1663
CUS_710,5021,sao paulo,SP,25,3597
CUS_711,1008,sao paulo,SP,25,3597
CUS_712,12945,atibaia,SP,25,330
CUS_713,39401,montes claros,MG,10,2386
CUS_714,71907,brasilia,DF,6,558
CUS_715,84061,ponta grossa,PR,17,2936
CUS_716,13635,pirassununga,SP,25,2887
CUS_717,13412,piracicaba,SP,25,2867
CUS_718,15700,jales,SP,25,1912
CUS_719,25585,sao joao de meriti,RJ,18,3493
CUS_720,50960,recife,PE,15,3086
CUS_721,2374,sao paulo,SP,25,3597
CUS_722,11310,sao vicente,SP,25,3638
CUS_723,55570,rio formoso,PE,15,3165
CUS_724,31975,belo horizonte,MG,10,453
CUS_725,20040,rio de janeiro,RJ,18,3155
CUS_726,2804,sao paulo,SP,25,3597
CUS_727,20775,rio de janeiro,RJ,18,3155
CUS_728,71720,brasilia,DF,6,558
CUS_729,23906,angra dos reis,RJ,18,184
CUS_730,29026,vitoria,ES,7,4087
CUS_731,71915,brasilia,DF,6,558
CUS_732,5108,sao paulo,SP,25,3597
CUS_733,29240,alfredo chaves,ES,7,85
CUS_734,29055,vitoria,ES,7,4087
CUS_735,22461,rio de janeiro,RJ,18,3155
CUS_736,3254,sao paulo,SP,25,3597
CUS_737,12246,sao jose dos campos,SP,25,3554
CUS_738,45700,itapetinga,BA,4,1807
CUS_739,8081,sao paulo,SP,25,3597
CUS_740,77440,gurupi,TO,26,1539
CUS_741,31170,belo horizonte,MG,10,453
CUS_742,86188,cambe,PR,17,684
CUS_743,54315,jaboatao dos guararapes,PE,15,1874
CUS_744,1044,sao paulo,SP,25,3597
CUS_745,48967,nucleo residencial pilar,BA,4,2566
CUS_746,11070,santos,SP,25,3415
CUS_747,41630,salvador,BA,4,3247
CUS_748,38550,coromandel,MG,10,1060
CUS_749,13515,charqueada,SP,25,942
CUS_750,6283,osasco,SP,25,2594
CUS_751,37975,itau de minas,MG,10,1844
CUS_752,4809,sao paulo,SP,25,3597
CUS_753,98200,ibiruba,RS,22,1599
CUS_754,11250,bertioga,SP,25,467
CUS_755,71250,brasilia,DF,6,558
CUS_756,32115,contagem,MG,10,1041
CUS_757,45570,ipiau,BA,4,1694
CUS_758,13485,limeira,SP,25,2098
CUS_759,2443,sao paulo,SP,25,3597
CUS_760,17205,jau,SP,25,1952
CUS_761,35720,matozinhos,MG,10,2277
CUS_762,27213,volta redonda,RJ,18,4097
CUS_763,80620,curitiba,PR,17,1143
CUS_764,64053,teresina,PI,16,3843
CUS_765,5782,sao paulo,SP,25,3597
CUS_766,38408,uberlandia,MG,10,3950
CUS_767,31748,belo horizonte,MG,10,453
CUS_768,48180,entre rios,BA,4,1262
CUS_769,37500,itajuba,MG,10,1772
CUS_770,13050,campinas,SP,25,707
CUS_771,6600,jandira,SP,25,1921
CUS_772,2418,sao paulo,SP,25,3597
CUS_773,78320,juina,MT,12,2004
CUS_774,35502,divinopolis,MG,10,1190
CUS_775,91160,porto alegre,RS,22,2964
CUS_776,7600,mairipora,SP,25,2172
CUS_777,21660,rio de janeiro,RJ,18,3155
CUS_778,8381,sao paulo,SP,25,3597
CUS_779,64017,teresina,PI,16,3843
CUS_780,85960,marechal candido rondon,PR,17,2224
CUS_781,18111,votorantim,SP,25,4098
CUS_782,9840,sao bernardo do campo,SP,25,3428
CUS_783,8240,sao paulo,SP,25,3597
CUS_784,29046,vitoria,ES,7,4087
CUS_785,7862,franco da rocha,SP,25,1390
CUS_786,30290,belo horizonte,MG,10,453
CUS_787,6708,cotia,SP,25,1092
CUS_788,18707,avare,SP,25,342
CUS_789,9627,sao bernardo do campo,SP,25,3428
CUS_790,20020,rio de janeiro,RJ,18,3155
CUS_791,74920,aparecida de goiania,GO,8,208
CUS_792,15460,icem,SP,25,1613
CUS_793,75064,anapolis,GO,8,165
CUS_794,11618,sao sebastiao,SP,25,3617
CUS_795,18135,sao roque,SP,25,3614
CUS_796,29160,serra,ES,7,3690
CUS_797,15130,mirassol,SP,25,2330
CUS_798,62106,taperuaba,CE,5,3804
CUS_799,39401,montes claros,MG,10,2386
CUS_800,18013,sorocaba,SP,25,3758
CUS_801,2616,sao paulo,SP,25,3597
CUS_802,6381,carapicuiba,SP,25,820
CUS_803,37137,alfenas,MG,10,84
CUS_804,9280,santo andre,SP,25,3375
CUS_805,36700,leopoldina,MG,10,2091
CUS_806,71571,brasilia,DF,6,558
CUS_807,13871,sao joao da boa vista,SP,25,3486
CUS_808,8451,sao paulo,SP,25,3597
CUS_809,4171,sao paulo,SP,25,3597
CUS_810,36504,uba,MG,10,3941
CUS_811,59152,parnamirim,RN,19,2712
CUS_812,7197,guarulhos,SP,25,1529
CUS_813,45986,teixeira de freitas,BA,4,3829
CUS_814,12940,atibaia,SP,25,330
CUS_815,91550,porto alegre,RS,22,2964
CUS_816,5352,sao paulo,SP,25,3597
CUS_817,58011,joao pessoa,PB,14,1983
CUS_818,36110,chacara,MG,10,931
CUS_819,29290,rio novo do sul,ES,7,3176
CUS_820,20031,rio de janeiro,RJ,18,3155
CUS_821,30170,belo horizonte,MG,10,453
CUS_822,30690,belo horizonte,MG,10,453
CUS_823,64020,teresina,PI,16,3843
CUS_824,18160,salto de pirapora,SP,25,3240
CUS_825,3959,sao paulo,SP,25,3597
CUS_826,26125,belford roxo,RJ,18,450
CUS_827,2804,sao paulo,SP,25,3597
CUS_828,99200,guapore,RS,22,1498
CUS_829,69918,rio branco,AC,0,3145
CUS_830,38413,uberlandia,MG,10,3950
CUS_831,8536,ferraz de vasconcelos,SP,25,1337
CUS_832,12215,sao jose dos campos,SP,25,3554
CUS_833,91781,porto alegre,RS,22,2964
CUS_834,65067,sao luis,MA,9,3566
CUS_835,6786,taboao da serra,SP,25,3775
CUS_836,81270,curitiba,PR,17,1143
CUS_837,87043,maringa,PR,17,2242
CUS_838,88430,petrolandia,SC,23,2813
CUS_839,7080,guarulhos,SP,25,1529
CUS_840,24358,niteroi,RJ,18,2461
CUS_841,22460,rio de janeiro,RJ,18,3155
CUS_842,74973,aparecida de goiania,GO,8,208
CUS_843,74435,goiania,GO,8,1445
CUS_844,13208,jundiai,SP,25,2010
CUS_845,6270,osasco,SP,25,2594
CUS_846,87260,araruna,PR,17,272
CUS_847,55644,gravata,PE,15,1473
CUS_848,20720,rio de janeiro,RJ,18,3155
CUS_849,29500,alegre,ES,7,75
CUS_850,86055,londrina,PR,17,2112
CUS_851,5798,sao paulo,SP,25,3597
CUS_852,48970,senhor do bonfim,BA,4,3681
CUS_853,9750,sao bernardo do campo,SP,25,3428
CUS_854,6540,santana de parnaiba,SP,25,3350
CUS_855,20780,rio de janeiro,RJ,18,3155
CUS_856,22753,rio de janeiro,RJ,18,3155
CUS_857,17490,piratininga,SP,25,2889
CUS_858,31741,belo horizonte,MG,10,453
CUS_859,90440,porto alegre,RS,22,2964
CUS_860,57071,maceio,AL,1,2150
CUS_861,25025,duque de caxias,RJ,18,1235
CUS_862,88056,florianopolis,SC,23,1358
CUS_863,4545,sao paulo,SP,25,3597
CUS_864,17207,jau,SP,25,1952
CUS_865,1131,sao paulo,SP,25,3597
CUS_866,38500,monte carmelo,MG,10,2374
CUS_867,5124,sao paulo,SP,25,3597
CUS_868,74936,aparecida de goiania,GO,8,208
CUS_869,12946,atibaia,SP,25,330
CUS_870,84450,ipiranga,PR,17,1697
CUS_871,31310,belo horizonte,MG,10,453
CUS_872,12030,taubate,SP,25,3825
CUS_873,4295,sao paulo,SP,25,3597
CUS_874,89705,concordia,SC,23,1022
CUS_875,31015,belo horizonte,MG,10,453
CUS_876,23515,rio de janeiro,RJ,18,3155
CUS_877,12334,jacarei,SP,25,1884
CUS_878,64605,picos,PI,16,2826
CUS_879,45690,una,BA,4,3961
CUS_880,41940,salvador,BA,4,3247
CUS_881,18890,taguai,SP,25,3783
CUS_882,14015,ribeirao preto,SP,25,3132
CUS_883,30350,belo horizonte,MG,10,453
CUS_884,7031,guarulhos,SP,25,1529
CUS_885,5679,sao paulo,SP,25,3597
CUS_886,87250,peabiru,PR,17,2755
CUS_887,5092,sao paulo,SP,25,3597
CUS_888,4117,sao paulo,SP,25,3597
CUS_889,36800,carangola,MG,10,818
CUS_890,17514,marilia,SP,25,2240
CUS_891,38195,conquista,MG,10,1033
CUS_892,28909,cabo frio,RJ,18,609
CUS_893,36600,bicas,MG,10,473
CUS_894,62115,forquilha,CE,5,1372
CUS_895,27910,macae,RJ,18,2139
CUS_896,70390,brasilia,DF,6,558
CUS_897,92020,canoas,RS,22,772
CUS_898,16430,guaicara,SP,25,1483
CUS_899,13060,campinas,SP,25,707
CUS_900,38320,santa vitoria,MG,10,3344
CUS_901,3165,sao paulo,SP,25,3597
CUS_902,17800,adamantina,SP,25,23
CUS_903,7807,franco da rocha,SP,25,1390
CUS_904,41230,salvador,BA,4,3247
CUS_905,5303,sao paulo,SP,25,3597
CUS_906,21740,rio de janeiro,RJ,18,3155
CUS_907,3317,sao paulo,SP,25,3597
CUS_908,18143,sao roque,SP,25,3614
CUS_909,7813,franco da rocha,SP,25,1390
CUS_910,69020,manaus,AM,2,2185
CUS_911,13506,rio claro,SP,25,3149
CUS_912,29104,vila velha,ES,7,4074
CUS_913,28455,sao jose de uba,RJ,18,3531
CUS_914,14030,ribeirao preto,SP,25,3132
CUS_915,8830,mogi das cruzes,SP,25,2341
CUS_916,3547,sao paulo,SP,25,3597
CUS_917,13604,araras,SP,25,266
CUS_918,74555,goiania,GO,8,1445
CUS_919,78890,sorriso,MT,12,3759
CUS_920,4183,sao paulo,SP,25,3597
CUS_921,21715,rio de janeiro,RJ,18,3155
CUS_922,89220,joinville,SC,23,1989
CUS_923,2762,sao paulo,SP,25,3597
CUS_924,29101,vila velha,ES,7,4074
CUS_925,88501,lages,SC,23,2034
CUS_926,24240,niteroi,RJ,18,2461
CUS_927,49015,aracaju,SE,24,227
CUS_928,26052,nova iguacu,RJ,18,2506
CUS_929,9619,sao bernardo do campo,SP,25,3428
CUS_930,2832,sao paulo,SP,25,3597
CUS_931,12412,pindamonhangaba,SP,25,2840
CUS_932,91510,porto alegre,RS,22,2964
CUS_933,13274,valinhos,SP,25,4002
CUS_934,12440,pindamonhangaba,SP,25,2840
CUS_935,60831,fortaleza,CE,5,1374
CUS_936,36400,conselheiro lafaiete,MG,10,1036
CUS_937,23095,rio de janeiro,RJ,18,3155
CUS_938,26015,nova iguacu,RJ,18,2506
CUS_939,1152,sao paulo,SP,25,3597
CUS_940,22793,rio de janeiro,RJ,18,3155
CUS_941,9784,sao bernardo do campo,SP,25,3428
CUS_942,30260,belo horizonte,MG,10,453
CUS_943,35162,ipatinga,MG,10,1686
CUS_944,9820,sao bernardo do campo,SP,25,3428
CUS_945,85035,guarapuava,PR,17,1515
CUS_946,1107,sao paulo,SP,25,3597
CUS_947,13070,campinas,SP,25,707
CUS_948,77320,taguatinga,TO,26,3784
CUS_949,62320,tiangua,CE,5,3855
CUS_950,37500,itajuba,MG,10,1772
CUS_951,23052,rio de janeiro,RJ,18,3155
CUS_952,79500,paranaiba,MS,11,2689
CUS_953,74595,goiania,GO,8,1445
CUS_954,18040,sorocaba,SP,25,3758
CUS_955,31110,belo horizonte,MG,10,453
CUS_956,5727,sao paulo,SP,25,3597
CUS_957,99980,david canabarro,RS,22,1157
CUS_958,18460,itarare,SP,25,1834
CUS_959,4003,sao paulo,SP,25,3597
CUS_960,9330,maua,SP,25,2282
CUS_961,80060,curitiba,PR,17,1143
CUS_962,7135,guarulhos,SP,25,1529
CUS_963,57084,maceio,AL,1,2150
CUS_964,57770,cajueiro,AL,1,661
CUS_965,12321,jacarei,SP,25,1884
CUS_966,88060,florianopolis,SC,23,1358
CUS_967,31260,belo horizonte,MG,10,453
CUS_968,38411,uberlandia,MG,10,3950
CUS_969,9111,santo andre,SP,25,3375
CUS_970,3317,sao paulo,SP,25,3597
CUS_971,38410,uberlandia,MG,10,3950
CUS_972,12721,cruzeiro,SP,25,1125
CUS_973,60822,fortaleza,CE,5,1374
CUS_974,22070,rio de janeiro,RJ,18,3155
CUS_975,28495,aperibe,RJ,18,213
CUS_976,96810,santa cruz do sul,RS,22,3282
CUS_977,3420,sao paulo,SP,25,3597
CUS_978,30644,belo horizonte,MG,10,453
CUS_979,90450,porto alegre,RS,22,2964
CUS_980,27213,volta redonda,RJ,18,4097
CUS_981,19470,presidente epitacio,SP,25,3012
CUS_982,90620,porto alegre,RS,22,2964
CUS_983,30610,belo horizonte,MG,10,453
CUS_984,89228,joinville,SC,23,1989
CUS_985,29124,vila velha,ES,7,4074
CUS_986,9431,ribeirao pires,SP,25,3131
CUS_987,68745,castanhal,PA,13,873
CUS_988,66085,belem,PA,13,448
CUS_989,12286,cacapava,SP,25,615
CUS_990,34000,nova lima,MG,10,2512
CUS_991,3319,sao paulo,SP,25,3597
CUS_992,29155,cariacica,ES,7,829
CUS_993,32143,contagem,MG,10,1041
CUS_994,85035,guarapuava,PR,17,1515
CUS_995,4040,sao paulo,SP,25,3597
CUS_996,12955,bom jesus dos perdoes,SP,25,520
CUS_997,35160,ipatinga,MG,10,1686
CUS_998,69180,urucurituba,AM,2,3986
CUS_999,6624,jandira,SP,25,1921
CUS_1000,53130,olinda,PE,15,2579
CUS_1001,78015,cuiaba,MT,12,1133
CUS_1002,9920,diadema,SP,25,1172
CUS_1003,13720,sao jose do rio pardo,SP,25,3548
CUS_1004,25949,guapimirim,RJ,18,1495
CUS_1005,4652,sao paulo,SP,25,3597
CUS_1006,7072,guarulhos,SP,25,1529
CUS_1007,13280,vinhedo,SP,25,4076
CUS_1008,13326,salto,SP,25,3238
CUS_1009,24220,niteroi,RJ,18,2461
CUS_1010,23585,rio de janeiro,RJ,18,3155
CUS_1011,5782,sao paulo,SP,25,3597
CUS_1012,36900,manhuacu,MG,10,2194
CUS_1013,13032,campinas,SP,25,707
CUS_1014,29026,vitoria,ES,7,4087
CUS_1015,20920,rio de janeiro,RJ,18,3155
CUS_1016,11320,sao vicente,SP,25,3638
CUS_1017,89700,concordia,SC,23,1022
CUS_1018,8285,sao paulo,SP,25,3597
CUS_1019,9240,santo andre,SP,25,3375
CUS_1020,6730,vargem grande paulista,SP,25,4015
CUS_1021,41502,salvador,BA,4,3247
CUS_1022,85055,guarapuava,PR,17,1515
CUS_1023,45810,porto seguro,BA,4,2983
CUS_1024,70390,brasilia,DF,6,558
CUS_1025,73330,brasilia,DF,6,558
CUS_1026,88502,lages,SC,23,2034
CUS_1027,89810,chapeco,SC,23,941
CUS_1028,17017,bauru,SP,25,438
CUS_1029,8461,sao paulo,SP,25,3597
CUS_1030,2440,sao paulo,SP,25,3597
CUS_1031,6535,santana de parnaiba,SP,25,3350
CUS_1032,89560,videira,SC,23,4058
CUS_1033,20910,rio de janeiro,RJ,18,3155
CUS_1034,66640,belem,PA,13,448
CUS_1035,6768,taboao da serra,SP,25,3775
CUS_1036,35900,itabira,MG,10,1741
CUS_1037,2541,sao paulo,SP,25,3597
CUS_1038,57530,canapi,AL,1,749
CUS_1039,29160,serra,ES,7,3690
CUS_1040,6717,cotia,SP,25,1092
CUS_1041,8021,sao paulo,SP,25,3597
CUS_1042,83255,pontal do parana,PR,17,2939
CUS_1043,91550,porto alegre,RS,22,2964
CUS_1044,28053,campos dos goytacazes,RJ,18,740
CUS_1045,9291,santo andre,SP,25,3375
CUS_1046,1301,sao paulo,SP,25,3597
CUS_1047,89700,concordia,SC,23,1022
CUS_1048,95705,bento goncalves,RS,22,462
CUS_1049,2229,sao paulo,SP,25,3597
CUS_1050,5868,sao paulo,SP,25,3597
CUS_1051,23092,rio de janeiro,RJ,18,3155
CUS_1052,78200,caceres,MT,12,619
CUS_1053,1105,sao paulo,SP,25,3597
CUS_1054,60420,fortaleza,CE,5,1374
CUS_1055,13214,jundiai,SP,25,2010
CUS_1056,84640,bituruna,PR,17,479
CUS_1057,93700,campo bom,RS,22,717
CUS_1058,5005,sao paulo,SP,25,3597
CUS_1059,65054,sao luis,MA,9,3566
CUS_1060,20755,rio de janeiro,RJ,18,3155
CUS_1061,12490,sao bento do sapucai,SP,25,3423
CUS_1062,25922,mage,RJ,18,2167
CUS_1063,13085,campinas,SP,25,707
CUS_1064,80060,curitiba,PR,17,1143
CUS_1065,8081,sao paulo,SP,25,3597
CUS_1066,9220,santo andre,SP,25,3375
CUS_1067,12243,sao jose dos campos,SP,25,3554
CUS_1068,88850,forquilhinha,SC,23,1373
CUS_1069,46880,itaberaba,BA,4,1738
CUS_1070,3164,sao paulo,SP,25,3597
CUS_1071,74885,goiania,GO,8,1445
CUS_1072,91740,porto alegre,RS,22,2964
CUS_1073,62030,sobral,CE,5,3748
CUS_1074,29090,vitoria,ES,7,4087
CUS_1075,95670,gramado,RS,22,1466
CUS_1076,29560,guacui,ES,7,1480
CUS_1077,5442,sao paulo,SP,25,3597
CUS_1078,4547,sao paulo,SP,25,3597
CUS_1079,85506,pato branco,PR,17,2729
CUS_1080,74484,goiania,GO,8,1445
CUS_1081,45970,itanhem,BA,4,1787
CUS_1082,77022,palmas,TO,26,2641
CUS_1083,55565,sao jose da coroa grande,PE,15,3524
CUS_1084,4833,sao paulo,SP,25,3597
CUS_1085,96400,bage,RS,22,351
CUS_1086,12246,sao jose dos campos,SP,25,3554
CUS_1087,22290,rio de janeiro,RJ,18,3155
CUS_1088,30810,belo horizonte,MG,10,453
CUS_1089,27937,macae,RJ,18,2139
CUS_1090,30411,belo horizonte,MG,10,453
CUS_1091,9845,sao bernardo do campo,SP,25,3428
CUS_1092,5033,sao paulo,SP,25,3597
CUS_1093,7998,francisco morato,SP,25,1387
CUS_1094,6420,barueri,SP,25,430
CUS_1095,13070,campinas,SP,25,707
CUS_1096,39406,montes claros,MG,10,2386
CUS_1097,72304,brasilia,DF,6,558
CUS_1098,31010,belo horizonte,MG,10,453
CUS_1099,36200,barbacena,MG,10,386
CUS_1100,59084,natal,RN,19,2442
CUS_1101,13150,cosmopolis,SP,25,1087
CUS_1102,4514,sao paulo,SP,25,3597
CUS_1103,4844,sao paulo,SP,25,3597
CUS_1104,4563,sao paulo,SP,25,3597
CUS_1105,28640,carmo,RJ,18,841
CUS_1106,97015,santa maria,RS,22,3307
CUS_1107,79904,ponta pora,MS,11,2937
CUS_1108,95170,farroupilha,RS,22,1314
CUS_1109,4024,sao paulo,SP,25,3597
CUS_1110,13060,campinas,SP,25,707
CUS_1111,5727,sao paulo,SP,25,3597
CUS_1112,23052,rio de janeiro,RJ,18,3155
CUS_1113,4742,sao paulo,SP,25,3597
CUS_1114,30170,belo horizonte,MG,10,453
CUS_1115,28950,armacao dos buzios,RJ,18,299
CUS_1116,3127,sao paulo,SP,25,3597
CUS_1117,13044,campinas,SP,25,707
CUS_1118,12051,taubate,SP,25,3825
CUS_1119,2517,sao paulo,SP,25,3597
CUS_1120,3124,sao paulo,SP,25,3597
CUS_1121,47640,santa maria da vitoria,BA,4,3310
CUS_1122,30130,belo horizonte,MG,10,453
CUS_1123,6404,barueri,SP,25,430
CUS_1124,33600,pedro leopoldo,MG,10,2781
CUS_1125,39205,tres marias,MG,10,3904
CUS_1126,5417,sao paulo,SP,25,3597
CUS_1127,82540,curitiba,PR,17,1143
CUS_1128,62850,cascavel,CE,5,867
CUS_1129,28470,santo antonio de padua,RJ,18,3385
CUS_1130,11075,santos,SP,25,3415
CUS_1131,18540,porto feliz,SP,25,2973
CUS_1132,89110,gaspar,SC,23,1418
CUS_1133,4052,sao paulo,SP,25,3597
CUS_1134,36015,juiz de fora,MG,10,2005
CUS_1135,17511,marilia,SP,25,2240
CUS_1136,88132,palhoca,SC,23,2635
CUS_1137,3153,sao paulo,SP,25,3597
CUS_1138,21660,rio de janeiro,RJ,18,3155
CUS_1139,6311,carapicuiba,SP,25,820
CUS_1140,30290,belo horizonte,MG,10,453
CUS_1141,25956,teresopolis,RJ,18,3845
CUS_1142,8051,sao paulo,SP,25,3597
CUS_1143,14165,sertaozinho,SP,25,3716
CUS_1144,37561,pouso alegre,MG,10,2995
CUS_1145,61890,guaiuba,CE,5,1486
CUS_1146,89580,fraiburgo,SC,23,1381
CUS_1147,29166,serra,ES,7,3690
CUS_1148,1154,sao paulo,SP,25,3597
CUS_1149,11030,santos,SP,25,3415
CUS_1150,70875,brasilia,DF,6,558
CUS_1151,83203,paranagua,PR,17,2688
CUS_1152,1154,sao paulo,SP,25,3597
CUS_1153,8142,sao paulo,SP,25,3597
CUS_1154,8720,mogi das cruzes,SP,25,2341
CUS_1155,1031,sao paulo,SP,25,3597
CUS_1156,13402,piracicaba,SP,25,2867
CUS_1157,99835,aurea,RS,22,335
CUS_1158,89560,videira,SC,23,4058
CUS_1159,90035,porto alegre,RS,22,2964
CUS_1160,8685,suzano,SP,25,3770
CUS_1161,18603,botucatu,SP,25,546
CUS_1162,79333,corumba,MS,11,1080
CUS_1163,2808,sao paulo,SP,25,3597
CUS_1164,7787,cajamar,SP,25,655
CUS_1165,22753,rio de janeiro,RJ,18,3155
CUS_1166,30335,belo horizonte,MG,10,453
CUS_1167,35901,itabira,MG,10,1741
CUS_1168,1533,sao paulo,SP,25,3597
CUS_1169,7840,franco da rocha,SP,25,1390
CUS_1170,36780,astolfo dutra,MG,10,325
CUS_1171,65066,sao luis,MA,9,3566
CUS_1172,15460,icem,SP,25,1613
CUS_1173,26383,queimados,RJ,18,3052
CUS_1174,13070,campinas,SP,25,707
CUS_1175,87190,sao jorge do ivai,PR,17,3517
CUS_1176,22733,rio de janeiro,RJ,18,3155
CUS_1177,7793,cajamar,SP,25,655
CUS_1178,4729,sao paulo,SP,25,3597
CUS_1179,8675,suzano,SP,25,3770
CUS_1180,8573,itaquaquecetuba,SP,25,1828
CUS_1181,8694,suzano,SP,25,3770
CUS_1182,85350,nova laranjeiras,PR,17,2511
CUS_1183,56330,petrolina,PE,15,2814
CUS_1184,25670,petropolis,RJ,18,2815
CUS_1185,3184,sao paulo,SP,25,3597
CUS_1186,5402,sao paulo,SP,25,3597
CUS_1187,3989,sao paulo,SP,25,3597
CUS_1188,37800,guaxupe,MG,10,1532
CUS_1189,24230,niteroi,RJ,18,2461
CUS_1190,30240,belo horizonte,MG,10,453
CUS_1191,17700,osvaldo cruz,SP,25,2597
CUS_1192,1211,sao paulo,SP,25,3597
CUS_1193,93415,novo hamburgo,RS,22,2552
CUS_1194,15070,sao jose do rio preto,SP,25,3549
CUS_1195,25620,petropolis,RJ,18,2815
CUS_1196,3227,sao paulo,SP,25,3597
CUS_1197,98160,ivora,RS,22,1872
CUS_1198,79770,anaurilandia,MS,11,167
CUS_1199,5723,sao paulo,SP,25,3597
CUS_1200,14270,santa rosa de viterbo,SP,25,3336
CUS_1201,11665,caraguatatuba,SP,25,811
CUS_1202,7263,guarulhos,SP,25,1529
CUS_1203,12285,cacapava,SP,25,615
CUS_1204,64490,regeneracao,PI,16,3092
CUS_1205,54410,jaboatao dos guararapes,PE,15,1874
CUS_1206,44024,feira de santana,BA,4,1324
CUS_1207,13054,campinas,SP,25,707
